commonID,lat,long,samplingProgram,secchiDepth,maxDepth,yearSample,DOC,TDP,scaled_yearSample,scaled_secchi,scaled_maxDepth
Carling_1,50.62222222,-91.28,ARU,4.3,40.9,1973,NA,NA,-27.0671875,0.747702753,11.34151042
Churchill_1,50.79416667,-91.17555556,ARU,3.4,22.6,1974,NA,NA,-26.0671875,-0.152297247,-6.958489583
De Lesseps_1,50.7,-90.70611111,ARU,4.4,41.2,1976,NA,NA,-24.0671875,0.847702753,11.64151042
Echoing_1,54.52055556,-92.23972222,ARU,6.1,30.1,1973,NA,NA,-27.0671875,2.547702753,0.541510417
Expanse_1,50.34083333,-91.78333333,ARU,3.1,13.1,1973,NA,NA,-27.0671875,-0.452297247,-16.45848958
Fitchie_1,50.61805556,-90.53694444,ARU,2.9,19.2,1985,NA,NA,-15.0671875,-0.652297247,-10.35848958
Flying Loon_1,49.84583333,-91.55694444,ARU,1.9,15.5,1978,NA,NA,-22.0671875,-1.652297247,-14.05848958
Greenbush_1,50.95611111,-90.09138889,ARU,3.6,10,1978,NA,NA,-22.0671875,0.047702753,-19.55848958
Hamilton_1,50.85888889,-90.44916667,ARU,4,23.2,1981,NA,NA,-19.0671875,0.447702753,-6.358489583
Heathcote_1,50.28388889,-90.385,ARU,3,38.2,1980,NA,NA,-20.0671875,-0.552297247,8.641510417
Hik_1,50.3525,-91.50972222,ARU,1.8,6.3,1984,NA,NA,-16.0671875,-1.752297247,-23.25848958
Jeanette_1,51.08972222,-92.13611111,ARU,2.5,12.5,1978,NA,NA,-22.0671875,-1.052297247,-17.05848958
Marchington_1,50.18833333,-91.40666667,ARU,2.9,33.5,1985,NA,NA,-15.0671875,-0.652297247,3.941510417
McCrea_1,50.85861111,-90.28944444,ARU,4.6,49.7,1975,NA,NA,-25.0671875,1.047702753,20.14151042
Medcalf_1,50.92416667,-90.55277778,ARU,3.2,30.5,1975,NA,NA,-25.0671875,-0.352297247,0.941510417
Minchin_1,50.77083333,-90.54222222,ARU,4.3,24.4,1976,NA,NA,-24.0671875,0.747702753,-5.158489583
Miniss_1,50.82,-90.83833333,ARU,2.5,39,1974,NA,NA,-26.0671875,-1.052297247,9.441510417
Minnitaki_1,49.97388889,-91.97527778,ARU,2.6,48.5,1985,NA,NA,-15.0671875,-0.952297247,18.94151042
Otatakan_1,50.84138889,-91.85305556,ARU,1.4,8.5,1973,NA,NA,-27.0671875,-2.152297247,-21.05848958
Pashkokogan_1,50.98277778,-90.30083333,ARU,3.5,14.9,1975,NA,NA,-25.0671875,-0.052297247,-14.65848958
Pelican_1,50.11777778,-91.96861111,ARU,1.8,35.1,1968,NA,NA,-32.0671875,-1.752297247,5.541510417
Richardson_1,50.16805556,-92.06194444,ARU,5.8,22.9,1976,NA,NA,-24.0671875,2.247702753,-6.658489583
Big Sandy_1,49.8225,-92.35611111,ARU,4.7,41,1969,NA,NA,-31.0671875,1.147702753,11.44151042
Sassenach_1,50.45638889,-90.24055556,ARU,2.9,19,1978,NA,NA,-22.0671875,-0.652297247,-10.55848958
Savant_1,50.48222222,-90.42722222,ARU,4.4,53,1986,NA,NA,-14.0671875,0.847702753,23.44151042
Silver_2,50.41166667,-90.35305556,ARU,2,9.7,1980,NA,NA,-20.0671875,-1.552297247,-19.85848958
Singapore_1,50.16361111,-91.25833333,ARU,2.5,18.8,1981,NA,NA,-19.0671875,-1.052297247,-10.75848958
Smye_1,50.36972222,-90.34416667,ARU,2.9,21.1,1981,NA,NA,-19.0671875,-0.652297247,-8.458489583
Stanzhikimi_1,50.23833333,-91.39277778,ARU,4.3,17.4,1976,NA,NA,-24.0671875,0.747702753,-12.15848958
Totogan_1,52.055,-89.19888889,ARU,2,7,1979,NA,NA,-21.0671875,-1.552297247,-22.55848958
Tutu_1,52.0775,-92.46777778,ARU,3,5.7,1977,NA,NA,-23.0671875,-0.552297247,-23.85848958
Big Vermilion_1,50.03666667,-92.22305556,ARU,6.8,42.4,1972,NA,NA,-28.0671875,3.247702753,12.84151042
Abbess_1,48.68027778,-91.68277778,ARU,2.7,37.2,1985,NA,NA,-15.0671875,-0.852297247,7.641510417
Agnes_1,48.24805556,-91.34527778,ARU,6.3,79.3,1968,NA,NA,-32.0671875,2.747702753,49.74151042
Argo_1,48.25694444,-91.80388889,ARU,6.6,55.5,1972,NA,NA,-28.0671875,3.047702753,25.94151042
Beaverhouse_1,48.54333333,-92.1025,ARU,3.4,63.4,1971,NA,NA,-29.0671875,-0.152297247,33.84151042
Bethune_1,48.95388889,-91.56666667,ARU,3,25,1981,NA,NA,-19.0671875,-0.552297247,-4.558489583
Calm_1,48.77416667,-92.08055556,ARU,2.3,65.3,1973,NA,NA,-27.0671875,-1.252297247,35.74151042
Captain Tom_1,48.47833333,-92.31888889,ARU,1.4,21.4,1971,NA,NA,-29.0671875,-2.152297247,-8.158489583
Clearwater West_1,49.00333333,-91.96833333,ARU,8.8,73.2,1967,NA,NA,-33.0671875,5.247702753,43.64151042
Crook_1,49.06055556,-92.13277778,ARU,4.7,24,1985,NA,NA,-15.0671875,1.147702753,-5.558489583
Crooked Pine_1,48.78444444,-91.09333333,ARU,4.4,16.2,1972,NA,NA,-28.0671875,0.847702753,-13.35848958
Crystal_2,48.70944444,-91.28277778,ARU,8.2,47,1968,NA,NA,-32.0671875,4.647702753,17.44151042
Dovetail_1,48.88,-92.04,ARU,2,27,1977,NA,NA,-23.0671875,-1.552297247,-2.558489583
Eva_1,48.71333333,-91.17805556,ARU,6.7,54.9,1969,NA,NA,-31.0671875,3.147702753,25.34151042
Factor_1,48.70055556,-92.06472222,ARU,5.9,49.4,1966,NA,NA,-34.0671875,2.347702753,19.84151042
Finlayson_1,48.90916667,-91.58944444,ARU,2.3,51.9,1968,NA,NA,-32.0671875,-1.252297247,22.34151042
Grey Trout_1,49.02472222,-92.08361111,ARU,7.3,48.8,1974,NA,NA,-26.0671875,3.747702753,19.24151042
Irene_1,49.12444444,-91.60833333,ARU,5.5,81.1,1974,NA,NA,-26.0671875,1.947702753,51.54151042
Lilac_1,48.29833333,-92.37388889,ARU,4,23,1977,NA,NA,-23.0671875,0.447702753,-6.558489583
Louisa_1,48.15638889,-91.31916667,ARU,5.2,76.3,1969,NA,NA,-31.0671875,1.647702753,46.74151042
Marmion_1,48.875,-91.54722222,ARU,2.4,24.4,1972,NA,NA,-28.0671875,-1.152297247,-5.158489583
McAree_1,48.30055556,-91.93916667,ARU,2,37.2,1972,NA,NA,-28.0671875,-1.552297247,7.641510417
McCaulay_1,48.70833333,-91.97722222,ARU,4.1,49.7,1969,NA,NA,-31.0671875,0.547702753,20.14151042
Mercutio_1,48.81611111,-91.11666667,ARU,1.8,15.3,1972,NA,NA,-28.0671875,-1.752297247,-14.25848958
Nym_1,48.68555556,-91.45638889,ARU,4.6,37.2,1969,NA,NA,-31.0671875,1.047702753,7.641510417
Other Man_1,48.195,-91.15027778,ARU,7.6,32.6,1975,NA,NA,-25.0671875,4.047702753,3.041510417
Perch_1,48.74694444,-91.84472222,ARU,1.8,24.7,1973,NA,NA,-27.0671875,-1.752297247,-4.858489583
Pickerel_2,48.62472222,-91.44444444,ARU,4,74.7,1973,NA,NA,-27.0671875,0.447702753,45.14151042
Rutter_1,49.07472222,-92.20416667,ARU,2.6,21.4,1976,NA,NA,-24.0671875,-0.952297247,-8.158489583
Sandford_1,49.11083333,-91.69166667,ARU,6.7,114.7,1974,NA,NA,-26.0671875,3.147702753,85.14151042
Secret_1,49.07888889,-92.14111111,ARU,5.9,28.8,1985,NA,NA,-15.0671875,2.347702753,-0.758489583
This Man_1,48.1625,-91.20861111,ARU,6.4,39.3,1975,NA,NA,-25.0671875,2.847702753,9.741510417
Thompson_1,48.385,-92.28777778,ARU,5.2,37,1977,NA,NA,-23.0671875,1.647702753,7.441510417
Turtle_2,48.94805556,-91.94805556,ARU,3.2,20.1,1968,NA,NA,-32.0671875,-0.352297247,-9.458489583
Scotch_1,49.17388889,-91.15444444,ARU,3.4,27.8,1975,NA,NA,-25.0671875,-0.152297247,-1.758489583
White Otter_2,49.11111111,-91.88138889,ARU,4.8,56.4,1974,NA,NA,-26.0671875,1.247702753,26.84151042
Burrows_1,49.95222222,-86.73833333,ARU,2.3,18.3,1970,NA,NA,-30.0671875,-1.252297247,-11.25848958
Fernow_1,49.91833333,-86.05305556,ARU,3.5,38,1980,NA,NA,-20.0671875,-0.052297247,8.441510417
Gamsby_1,49.51777778,-87.18166667,ARU,2.3,7.6,1972,NA,NA,-28.0671875,-1.252297247,-21.95848958
Kenogamisis_1,49.69111111,-86.87916667,ARU,2,9.2,1974,NA,NA,-26.0671875,-1.552297247,-20.35848958
Kilbarry_1,51.11361111,-88.8275,ARU,2.8,9.5,1980,NA,NA,-20.0671875,-0.752297247,-20.05848958
Klotz_1,49.80194444,-85.86277778,ARU,3.2,19.8,1972,NA,NA,-28.0671875,-0.352297247,-9.758489583
Long_3,49.475,-86.89055556,ARU,3.1,186.1,1969,NA,NA,-31.0671875,-0.452297247,156.5415104
McKay_1,49.61333333,-86.43805556,ARU,4.4,48.8,1972,NA,NA,-28.0671875,0.847702753,19.24151042
Shabuskwia_1,51.24527778,-89.00472222,ARU,3.3,16.5,1975,NA,NA,-25.0671875,-0.252297247,-13.05848958
Shacabac_1,49.96666667,-85.92055556,ARU,2,6.4,1974,NA,NA,-26.0671875,-1.552297247,-23.15848958
Springwater_1,50.05722222,-86.96611111,ARU,3.7,12.8,1973,NA,NA,-27.0671875,0.147702753,-16.75848958
Weese_1,51.26138889,-88.6275,ARU,2.2,15,1978,NA,NA,-22.0671875,-1.352297247,-14.55848958
Wig_1,49.385,-87.24305556,ARU,4.1,9.8,1974,NA,NA,-26.0671875,0.547702753,-19.75848958
Barbara_1,49.33805556,-87.79833333,ARU,2.9,56.4,1971,NA,NA,-29.0671875,-0.652297247,26.84151042
Beatty_1,49.71583333,-87.60194444,ARU,7.8,27.5,1969,NA,NA,-31.0671875,4.247702753,-2.058489583
Black Sturgeon_1,49.35805556,-88.88055556,ARU,3.7,52.4,1965,NA,NA,-35.0671875,0.147702753,22.84151042
Buckaday_1,48.98111111,-87.75166667,ARU,3.3,33.6,1969,NA,NA,-31.0671875,-0.252297247,4.041510417
Bukemiga_1,50.11083333,-89.22194444,ARU,3.2,44.5,1974,NA,NA,-26.0671875,-0.352297247,14.94151042
Castle_2,50.1275,-88.87027778,ARU,3.4,36,1978,NA,NA,-22.0671875,-0.152297247,6.441510417
Cliff_2,49.0425,-88.77861111,ARU,5.2,12,1978,NA,NA,-22.0671875,1.647702753,-17.55848958
Crevasse_1,49.86722222,-89.37,ARU,4.2,73,1981,NA,NA,-19.0671875,0.647702753,43.44151042
Cry_1,49.92638889,-89.01111111,ARU,10.2,47.6,1982,NA,NA,-18.0671875,6.647702753,18.04151042
Dilla_1,49.82888889,-87.50555556,ARU,2.9,11,1974,NA,NA,-26.0671875,-0.652297247,-18.55848958
Elbow_1,50.12972222,-87.79333333,ARU,2.8,38.4,1974,NA,NA,-26.0671875,-0.752297247,8.841510417
Frank_1,50.16361111,-87.89694444,ARU,2.2,7.9,1970,NA,NA,-30.0671875,-1.352297247,-21.65848958
Granite_1,50.46666667,-89.76111111,ARU,2.4,20,1980,NA,NA,-20.0671875,-1.152297247,-9.558489583
Kilgour_1,49.24305556,-87.89638889,ARU,2.3,23.2,1974,NA,NA,-26.0671875,-1.252297247,-6.358489583
Maggotte_1,50.10055556,-89.46527778,ARU,2,24,1979,NA,NA,-21.0671875,-1.552297247,-5.558489583
Obonga_1,49.98277778,-89.30722222,ARU,2.7,71.7,1971,NA,NA,-29.0671875,-0.852297247,42.14151042
Onaman_1,50.00472222,-87.43583333,ARU,1.4,18.9,1969,NA,NA,-31.0671875,-2.152297247,-10.65848958
Oskawe_1,49.34972222,-88.37722222,ARU,3.9,25,1977,NA,NA,-23.0671875,0.347702753,-4.558489583
Parks_1,49.45638889,-87.62305556,ARU,2.3,21.4,1972,NA,NA,-28.0671875,-1.252297247,-8.158489583
Pringle_1,49.05194444,-88.76777778,ARU,6.6,29,1985,NA,NA,-15.0671875,3.047702753,-0.558489583
Purdom_1,49.15194444,-88.42083333,ARU,2,8.2,1975,NA,NA,-25.0671875,-1.552297247,-21.35848958
Redhead_1,50.25666667,-89.96055556,ARU,1.8,9,1979,NA,NA,-21.0671875,-1.752297247,-20.55848958
Sandison_1,50.11333333,-89.69111111,ARU,1.8,13.5,1982,NA,NA,-18.0671875,-1.752297247,-16.05848958
Snowshoe_1,50.06916667,-88.89194444,ARU,2.5,16,1981,NA,NA,-19.0671875,-1.052297247,-13.55848958
Wabakimi_1,50.64138889,-89.80027778,ARU,3.5,46.1,1976,NA,NA,-24.0671875,-0.052297247,16.54151042
Wabinosh_1,50.07916667,-88.99027778,ARU,4.6,38.5,1981,NA,NA,-19.0671875,1.047702753,8.941510417
Waweig_1,50.12361111,-89.09888889,ARU,4.3,42.7,1971,NA,NA,-29.0671875,0.747702753,13.14151042
Cairngorm_1,48.98916667,-86.94194444,ARU,4.1,61,1985,NA,NA,-15.0671875,0.547702753,31.44151042
Catlonite_1,49.17833333,-87.00694444,ARU,2.4,35.1,1975,NA,NA,-25.0671875,-1.152297247,5.541510417
White Otter_1,49.47472222,-85.54694444,ARU,3,9.8,1970,NA,NA,-30.0671875,-0.552297247,-19.75848958
Addie_1,48.16638889,-90.43111111,ARU,2.4,3.7,1971,NA,NA,-29.0671875,-1.152297247,-25.85848958
Athelstane_1,48.77305556,-90.20972222,ARU,3.4,32.9,1976,NA,NA,-24.0671875,-0.152297247,3.341510417
Batwing_1,48.44,-90.17277778,ARU,4.4,14.9,1976,NA,NA,-24.0671875,0.847702753,-14.65848958
Bedivere_1,48.86194444,-90.84916667,ARU,1.3,12.5,1978,NA,NA,-22.0671875,-2.252297247,-17.05848958
Bisect_1,48.70194444,-88.75888889,ARU,4.7,13.1,1967,NA,NA,-33.0671875,1.147702753,-16.45848958
Brightsand_1,49.72527778,-90.40666667,ARU,2,15.3,1975,NA,NA,-25.0671875,-1.552297247,-14.25848958
Burchell_1,48.58888889,-90.63027778,ARU,5.3,74.7,1974,NA,NA,-26.0671875,1.747702753,45.14151042
Circle_1,49.35972222,-89.01861111,ARU,2.8,15,1981,NA,NA,-19.0671875,-0.752297247,-14.55848958
Crayfish_1,48.68027778,-90.61222222,ARU,2.5,17.5,1986,NA,NA,-14.0671875,-1.052297247,-12.05848958
Dog_1,48.76388889,-89.5425,ARU,2.5,117,1977,NA,NA,-23.0671875,-1.052297247,87.44151042
Elbow_2,48.69083333,-88.73388889,ARU,3.4,19,1986,NA,NA,-14.0671875,-0.152297247,-10.55848958
Empire_1,49.71916667,-90.25444444,ARU,2.9,23.5,1976,NA,NA,-24.0671875,-0.652297247,-6.058489583
Greenwater_1,48.57916667,-90.41861111,ARU,5.4,54.9,1985,NA,NA,-15.0671875,1.847702753,25.34151042
Greenwood_1,48.40805556,-90.77277778,ARU,2.8,19.2,1977,NA,NA,-23.0671875,-0.752297247,-10.35848958
Grew_1,49.40638889,-90.12194444,ARU,2.6,14,1982,NA,NA,-18.0671875,-0.952297247,-15.55848958
Grouse_1,48.54333333,-90.54444444,ARU,5.3,38.4,1974,NA,NA,-26.0671875,1.747702753,8.841510417
Harmon_1,49.94388889,-90.23388889,ARU,4.6,47,1976,NA,NA,-24.0671875,1.047702753,17.44151042
Hawkeye_1,48.68722222,-89.44666667,ARU,3.8,33.6,1976,NA,NA,-24.0671875,0.247702753,4.041510417
Holinshead_1,49.65416667,-89.67555556,ARU,1.8,16.8,1975,NA,NA,-25.0671875,-1.752297247,-12.75848958
Holly_1,49.43972222,-90.08777778,ARU,2.9,10,1982,NA,NA,-18.0671875,-0.652297247,-19.55848958
Jacob_1,48.35194444,-90.32888889,ARU,2.1,11,1979,NA,NA,-21.0671875,-1.452297247,-18.55848958
Jolly_1,49.16777778,-89.45916667,ARU,1.5,5,1977,NA,NA,-23.0671875,-2.052297247,-24.55848958
Kashabowie_1,48.71027778,-90.39972222,ARU,2.6,35,1985,NA,NA,-15.0671875,-0.952297247,5.441510417
Kashishibog_1,49.80722222,-89.97,ARU,2.8,17.5,1978,NA,NA,-22.0671875,-0.752297247,-12.05848958
Kearns_1,49.50861111,-90.01194444,ARU,2,15.3,1976,NA,NA,-24.0671875,-1.552297247,-14.25848958
Lac des Iles_1,49.20222222,-89.60472222,ARU,2.3,27.1,1975,NA,NA,-25.0671875,-1.252297247,-2.458489583
Lac des Mille Lacs_1,48.84916667,-90.51027778,ARU,1.8,24.4,1974,NA,NA,-26.0671875,-1.752297247,-5.158489583
Little Moraine_1,49.01944444,-88.83722222,ARU,9.5,32,1972,NA,NA,-28.0671875,5.947702753,2.441510417
Loganberry_1,49.44666667,-90.12333333,ARU,2.3,9,1986,NA,NA,-14.0671875,-1.252297247,-20.55848958
Marie Louise_1,48.3825,-88.80138889,ARU,4.3,16.2,1971,NA,NA,-29.0671875,0.747702753,-13.35848958
Metionga_1,49.72833333,-90.46944444,ARU,2.8,27,1979,NA,NA,-21.0671875,-0.752297247,-2.558489583
Muskeg_1,49.01722222,-90.05166667,ARU,2.6,12.2,1985,NA,NA,-15.0671875,-0.952297247,-17.35848958
Nelson_2,48.46083333,-90.52777778,ARU,1.5,11.8,1978,NA,NA,-22.0671875,-2.052297247,-17.75848958
North_1,48.12388889,-90.5225,ARU,5.8,36,1978,NA,NA,-22.0671875,2.247702753,6.441510417
Northern Light_1,48.25111111,-90.67916667,ARU,3.4,39.7,1974,NA,NA,-26.0671875,-0.152297247,10.14151042
Pakashkan_1,49.35555556,-90.27166667,ARU,1.7,21.4,1974,NA,NA,-26.0671875,-1.852297247,-8.158489583
Blunder_1,48.42472222,-90.26944444,ARU,1.4,6.7,1969,NA,NA,-31.0671875,-2.152297247,-22.85848958
Ricestalk_1,49.09555556,-90.15055556,ARU,0.7,1.2,1974,NA,NA,-26.0671875,-2.852297247,-28.35848958
Rinker_1,49.18194444,-89.43777778,ARU,2,12,1977,NA,NA,-23.0671875,-1.552297247,-17.55848958
Rude_1,49.87,-90.31305556,ARU,4.5,11.5,1982,NA,NA,-18.0671875,0.947702753,-18.05848958
Sandstone_1,48.23527778,-90.23555556,ARU,4.5,23.8,1966,NA,NA,-34.0671875,0.947702753,-5.758489583
Scruffy_1,49.84527778,-90.34611111,ARU,2.3,7,1986,NA,NA,-14.0671875,-1.252297247,-22.55848958
Shebandowans_1,48.645,-90.30138889,ARU,4.2,37.8,1972,NA,NA,-28.0671875,0.647702753,8.241510417
Shebandowans_2,48.645,-90.30138889,ARU,4.2,37.8,1972,NA,NA,-28.0671875,0.647702753,8.241510417
Sparkling_1,49.81416667,-90.17694444,ARU,2,30.5,1975,NA,NA,-25.0671875,-1.552297247,0.941510417
Squeers_1,48.51666667,-90.55666667,ARU,7,33.6,1974,NA,NA,-26.0671875,3.447702753,4.041510417
Sunbow_1,48.22722222,-90.51777778,ARU,2.4,21.4,1971,NA,NA,-29.0671875,-1.152297247,-8.158489583
Titmarsh_1,48.35472222,-90.5275,ARU,3.8,49.4,1970,NA,NA,-30.0671875,0.247702753,19.84151042
Twinhouse_1,48.36944444,-90.85666667,ARU,3,15,1981,NA,NA,-19.0671875,-0.552297247,-14.55848958
Walotka_1,49.04555556,-89.07638889,ARU,6.8,23,1982,NA,NA,-18.0671875,3.247702753,-6.558489583
Wawang_1,49.42638889,-90.55194444,ARU,2.3,26.5,1974,NA,NA,-26.0671875,-1.252297247,-3.058489583
Weaver_1,49.50111111,-90.22138889,ARU,2,19.2,1977,NA,NA,-23.0671875,-1.552297247,-10.35848958
Weikwabinonaw_1,48.33055556,-90.35888889,ARU,2.7,17.4,1976,NA,NA,-24.0671875,-0.852297247,-12.15848958
Whitefish_3,48.21722222,-89.99861111,ARU,1.5,6.4,1974,NA,NA,-26.0671875,-2.052297247,-23.15848958
Biscotasi_1,47.29944444,-82.08194444,ARU,3.9,24,1978,NA,NA,-22.0671875,0.347702753,-5.558489583
Bittern_1,48.45805556,-83.25333333,ARU,3.5,18.9,1973,NA,NA,-27.0671875,-0.052297247,-10.65848958
Borden_1,47.82333333,-83.2975,ARU,3.8,43.9,1986,NA,NA,-14.0671875,0.247702753,14.34151042
Carty_1,48.16722222,-82.69944444,ARU,2.5,16,1980,NA,NA,-20.0671875,-1.052297247,-13.55848958
Como_1,47.91638889,-83.51583333,ARU,4.7,26,1978,NA,NA,-22.0671875,1.147702753,-3.558489583
Denyes_1,47.84055556,-82.77722222,ARU,3.6,12.8,1974,NA,NA,-26.0671875,0.047702753,-16.75848958
Flame_1,47.28833333,-83.17666667,ARU,2.5,9,1983,NA,NA,-17.0671875,-1.052297247,-20.55848958
Floranna_1,48.12111111,-83.31111111,ARU,3.5,14.9,1974,NA,NA,-26.0671875,-0.052297247,-14.65848958
Hardiman_1,47.97277778,-82.15222222,ARU,4.3,13,1977,NA,NA,-23.0671875,0.747702753,-16.55848958
Horwood_1,47.97694444,-82.32638889,ARU,2.2,46,1980,NA,NA,-20.0671875,-1.352297247,16.44151042
Indian_2,47.12694444,-82.12666667,ARU,4.6,15.5,1977,NA,NA,-23.0671875,1.047702753,-14.05848958
Ivanhoe_1,48.08277778,-82.62694444,ARU,2.8,24,1980,NA,NA,-20.0671875,-0.752297247,-5.558489583
Kapuskasing_1,48.48361111,-82.94472222,ARU,1.7,11,1980,NA,NA,-20.0671875,-1.852297247,-18.55848958
Little Wawa_1,47.84722222,-83.82833333,ARU,3.8,11,1978,NA,NA,-22.0671875,0.247702753,-18.55848958
McLennan_1,47.71972222,-83.39694444,ARU,4.5,31,1980,NA,NA,-20.0671875,0.947702753,1.441510417
Missinaibi_1,48.35666667,-83.69138889,ARU,4.2,94,1985,NA,NA,-15.0671875,0.647702753,64.44151042
Nemegosenda_1,48.00611111,-83.11027778,ARU,4.5,93,1976,NA,NA,-24.0671875,0.947702753,63.44151042
Ninegee_1,47.37222222,-83.52083333,ARU,2.9,20.7,1985,NA,NA,-15.0671875,-0.652297247,-8.858489583
Prairie Bee_1,47.90472222,-83.90333333,ARU,2.6,24,1980,NA,NA,-20.0671875,-0.952297247,-5.558489583
Rice_1,47.68777778,-82.13472222,ARU,2.1,11.5,1978,NA,NA,-22.0671875,-1.452297247,-18.05848958
Rollo_1,47.88277778,-82.64888889,ARU,3.8,53,1978,NA,NA,-22.0671875,0.247702753,23.44151042
Rush_1,47.79166667,-82.19611111,ARU,3.4,31.5,1978,NA,NA,-22.0671875,-0.152297247,1.941510417
Wakami_1,47.48944444,-82.85083333,ARU,4.4,10,1978,NA,NA,-22.0671875,0.847702753,-19.55848958
Wenebegon_1,47.395,-83.09888889,ARU,2.1,11.9,1976,NA,NA,-24.0671875,-1.452297247,-17.65848958
Frederick House_1,48.66055556,-80.93805556,ARU,0.5,17.4,1985,NA,NA,-15.0671875,-3.052297247,-12.15848958
Harris_1,49.59166667,-80.82333333,ARU,1.5,7.9,1970,NA,NA,-30.0671875,-2.052297247,-21.65848958
Humestone_1,49.41583333,-80.72111111,ARU,1.4,3.7,1969,NA,NA,-31.0671875,-2.152297247,-25.85848958
Kesagami_1,50.37277778,-80.23027778,ARU,1.1,7.5,1984,NA,NA,-16.0671875,-2.452297247,-22.05848958
Abitibi_1,48.65833333,-79.845,ARU,0.3,15.3,1974,NA,NA,-26.0671875,-3.252297247,-14.25848958
Lawagamau_1,49.83194444,-80.07944444,ARU,1.1,6,1983,NA,NA,-17.0671875,-2.452297247,-23.55848958
Little Abitibi_1,49.41083333,-80.54333333,ARU,1.2,15.5,1981,NA,NA,-19.0671875,-2.352297247,-14.05848958
Little Kesagami_1,49.74916667,-80.27666667,ARU,3.1,18,1981,NA,NA,-19.0671875,-0.452297247,-11.55848958
Montreuil_1,49.55138889,-80.79416667,ARU,1.6,22,1970,NA,NA,-30.0671875,-1.952297247,-7.558489583
Pickerel_1,48.85222222,-81.04472222,ARU,2.4,14.3,1973,NA,NA,-27.0671875,-1.152297247,-15.25848958
Pierre_1,49.50277778,-80.71527778,ARU,1.7,19.8,1970,NA,NA,-30.0671875,-1.852297247,-9.758489583
Return_1,48.98944444,-81.77888889,ARU,1.8,30.5,1985,NA,NA,-15.0671875,-1.752297247,0.941510417
Snare_1,49.40361111,-80.10916667,ARU,1.7,4.6,1974,NA,NA,-26.0671875,-1.852297247,-24.95848958
Stringer_1,50.18111111,-80.87694444,ARU,1.5,2.2,1977,NA,NA,-23.0671875,-2.052297247,-27.35848958
Wasicho_1,49.43222222,-80.18694444,ARU,0.9,1.4,1978,NA,NA,-22.0671875,-2.652297247,-28.15848958
Avery_1,47.14388889,-81.23305556,ARU,4.9,18,1976,NA,NA,-24.0671875,1.347702753,-11.55848958
Chrysler_1,47.47111111,-81.10777778,ARU,5.5,27.5,1971,NA,NA,-29.0671875,1.947702753,-2.058489583
Dumbell_1,47.87472222,-81.08638889,ARU,3,10,1979,NA,NA,-21.0671875,-0.552297247,-19.55848958
Kalaco_1,47.175,-81.39277778,ARU,4.9,33.5,1977,NA,NA,-23.0671875,1.347702753,3.941510417
Kapiskong_1,47.97527778,-81.38277778,ARU,3.2,15.6,1975,NA,NA,-25.0671875,-0.352297247,-13.95848958
Katagi_1,47.90916667,-81.97583333,ARU,3,18,1979,NA,NA,-21.0671875,-0.552297247,-11.55848958
Little Burwash_1,47.1325,-81.09222222,ARU,5.6,28.4,1976,NA,NA,-24.0671875,2.047702753,-1.158489583
Makami_1,47.73861111,-81.8375,ARU,4.2,14,1981,NA,NA,-19.0671875,0.647702753,-15.55848958
Mattagami_1,47.83583333,-81.56111111,ARU,3.3,76.2,1980,NA,NA,-20.0671875,-0.252297247,46.64151042
Mesomikenda_1,47.64805556,-81.87888889,ARU,5.3,71.4,1973,NA,NA,-27.0671875,1.747702753,41.84151042
Ninth_1,47.30472222,-81.85777778,ARU,1.6,42,1980,NA,NA,-20.0671875,-1.952297247,12.44151042
Oshawong_1,47.19444444,-81.35944444,ARU,4.6,25.9,1976,NA,NA,-24.0671875,1.047702753,-3.658489583
Prune_1,47.18861111,-81.12916667,ARU,6.4,21,1976,NA,NA,-24.0671875,2.847702753,-8.558489583
Scotia_1,47.06861111,-81.37833333,ARU,6.9,63.1,1976,NA,NA,-24.0671875,3.347702753,33.54151042
Cameron_1,49.01083333,-84.27722222,ARU,1.8,6.4,1969,NA,NA,-31.0671875,-1.752297247,-23.15848958
Haken_1,49.10388889,-84.69444444,ARU,4,12.8,1968,NA,NA,-32.0671875,0.447702753,-16.75848958
Hiawatha_1,49.51527778,-85.01194444,ARU,2.8,11,1978,NA,NA,-22.0671875,-0.752297247,-18.55848958
Kabinakagami_1,48.90305556,-84.41694444,ARU,1.7,15.3,1971,NA,NA,-29.0671875,-1.852297247,-14.25848958
Kabinakagamisis_1,49.0275,-84.45111111,ARU,2.7,9.8,1972,NA,NA,-28.0671875,-0.852297247,-19.75848958
Placid_1,49.02694444,-84.83388889,ARU,2.8,10,1978,NA,NA,-22.0671875,-0.752297247,-19.55848958
Lower Minnipuka_1,48.89888889,-83.79277778,ARU,2.7,5.8,1985,NA,NA,-15.0671875,-0.852297247,-23.75848958
Nagagami_1,49.42194444,-85.04194444,ARU,2.7,27.5,1971,NA,NA,-29.0671875,-0.852297247,-2.058489583
Nagagamisis_1,49.47722222,-84.65722222,ARU,3,8.2,1969,NA,NA,-31.0671875,-0.552297247,-21.35848958
Shekak_1,49.09,-85.085,ARU,3.8,14.6,1972,NA,NA,-28.0671875,0.247702753,-14.95848958
Brunswick_1,48.98277778,-83.3575,ARU,1.7,12.2,1971,NA,NA,-29.0671875,-1.852297247,-17.35848958
Guilfoyle_1,49.75527778,-82.36138889,ARU,2.9,8,1968,NA,NA,-32.0671875,-0.652297247,-21.55848958
