BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio,commonID,F0,FOFWBY,WBY,WBY2,ARU,ARU_NM,ARU_LID,LATITUDE,LONGITUDE,WSHED,GEOTWP,GEOTWP_NM,SRFAREA,PERIM,ISL,DEPMN,LIT_PC,ELEV,GDD,TDS,MEI,CROWN_PC,RSRT_CNT,COTT_CNT,FCT,SPECIES,SPC_080,SPC_081,SPC_091,SPC_093,SPC_131,SPC_132,SPC_316,SPC_331,SPC_332,SPC_334,latDirection,lonDirection,logTP,TP,lakeTrophicStatus,scaled_yearSample,scaled_secchi,scaled_maxDepth,samplingProgram,secchi_fit,secchi_fitWRand,rowID,updatedDOC,DOC_fit,DOC_fitWRandom
NA,NA,NA,NA,2.68,NA,NA,36.6,NA,48.80777777777777,-85.33222222222221,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kwinkwaga_1,NA,23,2BC1117,L47178,00,Kwinkwaga L.,16-6225-54072,484828,851956,2BC11,014370,Mikano,811.3,52.1,1.9,6.6,68,336,1225,92,14,100,0,0,29,",081,091,093,131,163,201,271,331,334,381",0,1,1,1,1,0,0,1,0,1,N,W,3.6266991481965882,37.58853742487879,eutrophic,-31.080771235018346,-0.7616001637757526,7.034080250130277,ARU,3.18823634422175,3.1517107387204026,1762,7.0767857419874325,6.520016832050509,7.099271527009398
NA,NA,NA,NA,6.08,NA,NA,38.1,NA,48.051111111111105,-84.68305555555555,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lena_1,NA,23,2BD0530,L47205,00,Lena L.,16-6727-53244,480304,844059,2BD05,024420,Chabanel,91.5,6.9,0,11,41,297,1333,68,6.2,0,0,0,32,",080,163,209",1,0,0,0,0,0,0,0,0,0,N,W,3.3395323199173013,28.205932267525736,eutrophic,-30.080771235018346,2.6383998362242473,8.534080250130277,ARU,3.1859855315661982,5.899934116517354,1763,5.010860316214985,6.520633715478236,4.961412072791044
NA,NA,NA,NA,4.18,NA,NA,11.6,NA,47.761944444444445,-84.71277777777777,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Little Dossier_1,NA,23,2BE0108,L47213,00,Little Dossier L.,16-6714-52922,474543,844246,2BE01,024390,Redsky,26.5,5.2,0.7,3.4,NA,366,1365,45,13.1,0,0,0,32,",080,209,281",1,0,0,0,0,0,0,0,0,0,N,W,2.9473293652818033,19.054996778866467,mesotrophic,-23.080771235018346,0.738399836224247,-17.965919749869727,ARU,3.1702742726513446,4.112836467855939,1764,6.563103556043891,6.524953534020411,6.031236800812209
NA,NA,NA,NA,3.3800000000000003,NA,NA,119,NA,48.16361111111111,-84.3736111111111,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Manitowik_1,NA,23,2BD0643,L47227,00,Manitowik L.,16-6953-53376,480949,842225,2BD06,023990,Debassige,3130.3,93.5,18.3,37.6,19,305,1317,53,1.4,10,0,4,29,",081,091,093,131,162,163,271,317,331,334",0,1,1,1,1,0,0,1,0,1,N,W,3.1027773178745157,22.25968773951382,eutrophic,-28.080771235018346,-0.06160016377575239,89.43408025013028,ARU,3.1814886721803934,3.776384033808737,1765,3.8655859894657225,6.521867657436226,4.560800725382674
NA,NA,NA,NA,2.2800000000000002,NA,NA,24.4,NA,48.93666666666666,-85.09861111111111,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matthews_1,NA,23,2BC1120,L47233,00,Matthews L.,16-6392-54219,485612,850555,2BC11,013240,Matthews,570,12.2,1,4.2,80,335,1206,88,20.9,100,0,0,13,",091,093,131,163,201,331,334",0,0,1,1,1,0,0,1,0,1,N,W,3.5844699737542967,36.03425355632353,eutrophic,-26.080771235018346,-1.1616001637757525,-5.165919749869726,ARU,3.17699815988692,2.5432956697548663,1766,7.974201573681546,6.523101832901083,7.3688714433863955
NA,NA,NA,NA,2.7800000000000002,NA,NA,35.5,NA,47.645,-84.13361111111112,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McEwen_1,NA,23,2BE1115,L47236,00,McEwen L.,16-7153-52806,473842,840801,2BE11,023780,Beauparlant,91.9,9.5,1.1,11.1,NA,448,1373,22,2,100,0,0,12,",091,131",0,0,1,0,1,0,0,0,0,0,N,W,2.2674903306904,9.655139175992893,oligotrophic,-20.080771235018346,-0.6616001637757525,5.934080250130275,ARU,3.163564616037658,2.9487404692866725,1767,6.314461931710397,6.526805760778786,6.029339424500457
NA,NA,NA,NA,3.78,NA,NA,33.6,NA,47.69333333333333,-84.71055555555556,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mijinemungshing_1,NA,34,2BD0713,L47249,00,Mijinemungshing L.,16-6718-52845,474136,844238,2BD07,024380,Stone,588.6,35.4,9.7,7.5,51,404,1372,7,0.9,100,0,0,48,",080,081,163,182,212",1,1,0,0,0,0,0,0,0,0,N,W,1.1796146416025475,3.253120344070164,oligotrophic,-35.08077123501835,0.3383998362242471,4.034080250130277,ARU,3.197255507464805,3.8669840630790224,1768,5.933732418211703,6.517549881885899,6.0039397124538185
NA,NA,NA,NA,6.08,NA,NA,65.6,NA,48.07944444444445,-85.35916666666667,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mishi_1,NA,23,2BD0225,L47259,00,Mishi L.,16-6222-53262,480446,852133,2BD02,NA,NA,222.6,8.7,0,27.9,13,409,1325,22,0.8,100,0,1,16,",081,093,163,182,183,214",0,1,0,1,0,0,0,0,0,0,N,W,2.2674903306904,9.655139175992893,oligotrophic,-30.080771235018346,2.6383998362242473,36.03408025013027,ARU,3.1859855315661982,5.763935609062178,1769,4.3556222338007755,6.520633715478236,4.6386418262087306
NA,NA,NA,NA,1.78,NA,NA,4,NA,48.76833333333333,-84.71583333333334,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nameigos_1,NA,23,4JA0402,L47274,00,Nameigos L.,16-6678-54040,484606,844257,4JA04,002550,Breckenridge,1321.1,39.3,3.1,2,100,352,1214,104,52,100,3,1,5,",093,131,163,201,331,334,342",0,0,0,1,1,0,0,1,0,1,N,W,3.743171354184304,42.23170972622892,eutrophic,-24.080771235018346,-1.6616001637757527,-25.565919749869725,ARU,3.1725139857271745,1.7526658913793252,1770,9.298395077840832,6.524336241916997,8.788639660846588
NA,NA,NA,NA,3.18,NA,NA,15.9,NA,48.394444444444446,-85.48555555555555,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North McCrea_1,NA,23,2BC1007,L47282,00,North McCrea L.,16-6121-53610,482340,852908,2BC10,NA,NA,109.6,5.1,0,5.6,48,427,1269,34,6.1,100,1,1,32,",080,163,182,185,211,214,602",1,0,0,0,0,0,0,0,0,0,N,W,2.681042498385353,14.600306160407541,mesotrophic,-24.080771235018346,-0.26160016377575257,-13.665919749869724,ARU,3.1725139857271745,3.3648092936578062,1771,7.400346237855466,6.524336241916997,7.315139569670085
NA,NA,NA,NA,1.18,NA,NA,13.1,NA,48.638333333333335,-84.29694444444445,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oba_1,NA,23,4JA0204,L47286,00,Oba L.,16-6991-53906,483818,841749,4JA02,018920,Simpson,2455.2,79.3,15.3,3.9,77,343,1246,57,14.5,99,3,4,13,",091,093,131,163,331,334",0,0,1,1,1,0,0,1,0,1,N,W,3.1718987044428224,23.852730673847557,eutrophic,-29.080771235018346,-2.2616001637757526,-16.465919749869727,ARU,3.183736307926347,1.5875365020769672,1772,9.113908664849125,6.521250657271634,8.56866255702829
NA,NA,NA,NA,6.38,NA,NA,45.8,NA,47.6225,-84.72444444444444,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Old Woman_1,NA,34,2BE0310,L47293,00,Old Woman L.,16-6710-52766,473721,844328,2BE03,024370,Barager,261.3,15.1,4.3,15.9,27,366,1375,16,1,100,0,1,48,",080,081,163,185,198,338",1,1,0,0,0,0,0,0,0,0,N,W,1.964959286127792,7.134622106152435,oligotrophic,-29.080771235018346,2.938399836224247,16.234080250130273,ARU,3.183736307926347,5.237408923671015,1773,4.515118948220807,6.521250657271634,4.718708403504844
NA,NA,NA,NA,2.58,NA,NA,29.1,NA,47.72527777777778,-84.5261111111111,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sand_1,NA,34,2BE0411,L47331,00,Sand L.,16-6855-52885,474331,843134,2BE04,024240,Restoule,328.3,30.6,8.6,6.5,63,381,1368,23,3.6,77,0,14,48,",080,081,163,198,271",1,1,0,0,0,0,0,0,0,0,N,W,2.309719505132692,10.071599226884342,mesotrophic,-36.08077123501835,-0.8616001637757527,-0.4659197498697232,ARU,3.1995142820536833,2.5528220521652827,1774,6.722663458185036,6.516933290203719,7.095638878976435
NA,NA,NA,NA,2.08,NA,NA,55.8,NA,48.094166666666666,-84.14250000000001,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shikwamkwa_1,NA,21,2BD0805,L47341,00,Shikwamkwa L.,16-7128-53305,480539,840833,2BD08,023700,Laforme,559.8,35.4,1.3,13.7,NA,328,1333,42,3.1,99,1,4,15,",091,093,131,162,163,211,271,316,331,334",0,0,1,1,1,0,1,1,0,1,N,W,2.8817861373692,17.846120351888892,mesotrophic,-15.080771235018346,-1.3616001637757527,26.234080250130273,ARU,3.1524133968457018,2.1448587398745067,1775,6.133398034549278,6.529893973868138,6.880164440819855
NA,NA,NA,NA,1.5799999999999998,NA,NA,7,NA,48.455000000000005,-83.88694444444445,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Greenhill_1,NA,23,4LH0402,L47349,00,South Greenhill L.,17-2866-53707,482718,835313,4LH04,021840,Winget,111.2,9.1,0.4,3.2,NA,374,1275,29,9,100,0,0,32,",080,093,163,185,198,209,214",1,0,0,1,0,0,0,0,0,0,N,W,2.5299310384871503,12.552640457743086,mesotrophic,-20.080771235018346,-1.8616001637757529,-22.565919749869725,ARU,3.163564616037658,1.691334876981887,1776,9.002336514165844,6.526805760778786,9.329092549427434
NA,NA,NA,NA,4.279999999999999,NA,NA,32.1,NA,48.7475,-84.96388888888889,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strickland_1,NA,23,2BC1124,L47357,00,Strickland L.,16-6497-54012,484451,845750,2BC11,019780,Strickland,226.2,16.6,7.8,5.2,69,442,1220,38,7.4,100,0,0,16,",081,093,163,183,214,271,281,283,338",0,1,0,1,0,0,0,0,0,0,N,W,2.786706851740066,16.227492175337975,mesotrophic,-31.080771235018346,0.8383998362242466,2.534080250130277,ARU,3.18823634422175,4.260660621349273,1777,6.374532944026536,6.520016832050509,6.5637738792453275
NA,NA,NA,NA,2.2800000000000002,NA,NA,6.7,NA,49.05138888888889,-85.15472222222223,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tocheri_1,NA,23,2BC1126,L47367,00,Tocheri L.,16-6348-54346,490305,850917,2BC11,013240,Matthews,865,23,0,1.6,100,397,1208,112,69.9,100,0,0,5,",131,163,201,334",0,0,0,0,1,0,0,0,0,1,N,W,3.813573927730339,45.31209196800577,eutrophic,-30.080771235018346,-1.1616001637757525,-22.865919749869725,ARU,3.1859855315661982,2.5065804680881287,1778,9.001201888167843,6.520633715478236,8.458089386188037
NA,NA,NA,NA,2.58,NA,NA,53.4,NA,48.46527777777778,-84.22694444444444,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wabatongushi_1,NA,23,2BD0615,L47382,00,Wabatongushi L.,16-7050-53715,482755,841337,2BD06,003800,Challener,3787.9,152.1,0,7.2,59,351,1259,56,7.8,99,1,15,13,",091,093,131,163,201,271,331,334",0,0,1,1,1,0,0,1,0,1,N,W,3.155084106198392,23.45500972017551,eutrophic,-30.080771235018346,-0.8616001637757527,23.834080250130274,ARU,3.1859855315661982,2.477140672392601,1779,6.223079235925692,6.520633715478236,6.443341017472486
NA,NA,NA,NA,8.98,NA,NA,32.9,NA,48.01277777777778,-84.72166666666666,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wawa_1,NA,23,2BD0637,L47387,00,Wawa L.,16-6699-53200,480046,844318,2BD06,024410,Mcmurray,677.4,20.3,0,15.6,30,286,1337,106,6.8,5,0,12,56,",076,080,081,091,121,163,201,271,281,331",1,1,1,0,0,0,0,1,0,0,N,W,3.761267139406463,43.00288211623871,eutrophic,-31.080771235018346,5.538399836224247,3.334080250130274,ARU,3.18823634422175,7.838540228186747,1780,4.083260686597289,6.520016832050509,4.3028562232409016
NA,NA,NA,NA,4.08,NA,NA,21.4,NA,48.260555555555555,-85.04583333333333,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West Kabenung_1,NA,23,2BD0222,L47389,00,West Kabenung L.,16-6450-53469,481538,850245,2BD02,024650,Knicely,1556.6,69.5,57.8,6.4,56,442,1294,30,4.7,95,2,44,5,",131,163,201,271,331,334",0,0,0,0,1,0,0,1,0,1,N,W,2.5621375125790475,12.963497360458325,mesotrophic,-28.080771235018346,0.6383998362242473,-8.165919749869726,ARU,3.1814886721803934,3.1528140003698812,1781,6.567503806294434,6.521867657436226,7.216327079248674
NA,NA,NA,NA,2.3800000000000003,NA,NA,48.8,NA,48.769444444444446,-85.63555555555556,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White_1,NA,23,2BC0132,L47391,00,White L.,16-6003-54025,484610,853808,2BC01,NA,NA,5888.5,144.8,19.3,8.7,54,366,1251,77,8.8,98,0,15,29,",081,091,093,131,162,163,271,291,331,334",0,1,1,1,1,0,0,1,0,1,N,W,3.4576151507609993,31.741188230176203,eutrophic,-15.080771235018346,-1.0616001637757524,19.234080250130273,ARU,3.1524133968457018,3.127599682561887,1782,6.691848442368407,6.529893973868138,7.559054374426381
NA,NA,NA,NA,2.7800000000000002,NA,NA,54.9,NA,48.03972222222222,-84.45305555555557,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Whitefish_1,NA,23,2BD0638,L47393,00,Whitefish L.,16-6898-53236,480223,842711,2BD06,024120,Fiddler,1821.1,37.3,0,15.2,33,290,1332,47,3.1,0,3,1,29,",081,091,093,131,162,163,271,331,334",0,1,1,1,1,0,0,1,0,1,N,W,2.9886402216245553,19.858660746487644,mesotrophic,-31.080771235018346,-0.6616001637757525,25.334080250130274,ARU,3.18823634422175,2.6432251000725304,1783,5.831052564145224,6.520016832050509,6.176119226897687
NA,NA,NA,NA,6.38,NA,NA,72.8,NA,45.61333333333334,-77.84861111111111,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aylen_1,NA,32,2KD0907,L51009,00,Aylen L.,18-2779-50548,453648,775055,2KD09,005720,Dickens,2014.6,47.7,17.7,27.2,14,335,1750,35,1.3,50,3,232,26,",081,091,162,163,271,316,331",0,1,1,0,0,0,1,1,0,0,N,W,2.7085806584149426,15.007958970451398,mesotrophic,-14.080771235018346,2.938399836224247,43.234080250130276,ARU,3.1501878742673606,5.838911042604715,1784,3.2356335132024108,6.5305117918095705,3.71217644108265
NA,NA,NA,NA,3.48,NA,NA,27.8,NA,45.36416666666667,-78.02305555555556,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,McKenzie_1,NA,32,2KD1305,L51208,00,McKenzie L.,17-7331-50275,452151,780123,2KD13,017970,Sabine,311.6,12.9,0,9,47,406,1749,26,2.9,50,1,50,18,",081,212,316,331",0,1,0,0,0,0,1,1,0,0,N,W,2.4261917111204077,11.315706440527002,mesotrophic,-30.080771235018346,0.03839983622424725,-1.7659197498697239,ARU,3.1859855315661982,3.4902071904622316,1785,5.013871099316617,6.520633715478236,5.336428745846235
NA,NA,NA,NA,3.18,NA,NA,18.3,NA,44.86833333333333,-78.14611111111111,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alder_1,NA,32,2HH0705,L52004,00,Alder L.,17-7254-49721,445206,780846,2HH07,000640,Anstruther,26.2,2.4,0,6.5,55,351,1749,32,4.9,95,0,1,3,",163,313,316,334",0,0,0,0,0,0,1,0,0,1,N,W,2.62344910765974,13.783181370965865,mesotrophic,-27.080771235018346,-0.26160016377575257,-11.265919749869724,ARU,3.1792426232073248,3.1461474850913134,1786,5.180035889138243,6.5224847159775345,5.902824776453645
NA,NA,NA,NA,3.98,NA,NA,32,NA,45.09916666666667,-77.99638888888889,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Baptiste_1,NA,32,2KD0226,L52014,00,Baptiste L.,18-2642-49981,450557,775947,2KD02,009710,Herschel,2226.3,108.9,10.6,4.7,NA,352,1750,40,8.5,50,17,400,27,",081,091,093,132,163,194,200,233,271,311,313,316,317,331,334",0,1,1,1,0,1,1,1,0,1,N,W,2.8354354814082394,17.03781833819343,mesotrophic,-25.080771235018346,0.5383998362242473,2.4340802501302754,ARU,3.17475528109975,3.5123609409561998,1787,4.582721013791607,6.523719008212396,4.928754938210839
NA,NA,NA,NA,5.279999999999999,NA,NA,29.9,NA,44.88611111111111,-78.12638888888888,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eels_1,NA,32,2HH0718,L52083,00,Eels L.,17-7269-49741,445310,780735,2HH07,000640,Anstruther,945.8,62.4,10.5,6.7,60,366,1749,56,8.4,40,2,367,18,",081,163,311,316,331",0,1,0,0,0,0,1,1,0,0,N,W,3.155084106198392,23.45500972017551,eutrophic,-25.080771235018346,1.8383998362242466,0.334080250130274,ARU,3.17475528109975,5.075364760922903,1788,4.097771026650346,6.523719008212396,4.579866360393111
NA,NA,NA,NA,4.279999999999999,NA,NA,13.1,NA,45.249722222222225,-77.67555555555556,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fosters_1,NA,32,2KD0235,L52092,00,Fosters L.,18-2900-50139,451459,774032,2KD02,003450,Carlow,66.2,3.5,0,4.6,68,290,1750,104,22.6,0,0,0,5,",131,311,313,317,331,334",0,0,0,0,1,0,0,1,0,1,N,W,3.743171354184304,42.23170972622892,eutrophic,-29.080771235018346,0.8383998362242466,-16.465919749869727,ARU,3.183736307926347,3.8744687023088145,1789,5.056024430472323,6.521250657271634,5.89181352856247
NA,NA,NA,NA,4.58,NA,NA,42.7,NA,44.693888888888885,-78.02472222222222,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jack_1,NA,32,2HH0602,L52119,00,Jack L.,17-7358-49530,444138,780129,2HH06,014280,Methuen,1221.3,56.3,14,8.4,NA,275,1825,87,10.3,0,4,332,6,",093,131,163,313,316,317,331",0,0,0,1,1,0,1,1,0,0,N,W,3.573612712721854,35.64513645474858,eutrophic,-15.080771235018346,1.1383998362242473,13.134080250130278,ARU,3.1524133968457018,4.451455723733311,1790,3.957926816593934,6.529893973868138,4.627612720961028
NA,NA,NA,NA,3.48,NA,NA,25.9,NA,45.28972222222222,-78.1211111111111,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Little Meach_1,NA,32,2KD1504,L52152,00,Little Meach L.,17-7258-50190,451723,780716,2KD15,013420,Mcclure,29.9,2.9,0,7.9,49,442,1698,46,5.8,98,0,1,32,",080,163,209,212",1,0,0,0,0,0,0,0,0,0,N,W,2.96820932666464,19.45704716723795,mesotrophic,-28.080771235018346,0.03839983622424725,-3.665919749869726,ARU,3.1814886721803934,3.862668610307022,1791,5.033810013276766,6.521867657436226,4.949910377849742
NA,NA,NA,NA,3.8800000000000003,NA,NA,12.2,NA,45.29972222222222,-78.13111111111111,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meach_1,NA,32,2KD1506,L52178,00,Meach L.,17-7249-50200,451759,780752,2KD15,013420,Mcclure,43.7,3.7,0.2,4.2,72,457,1698,47,11.2,100,0,1,32,",080,163,182,209,212",1,0,0,0,0,0,0,0,0,0,N,W,2.9886402216245553,19.858660746487644,mesotrophic,-28.080771235018346,0.4383998362242476,-17.365919749869725,ARU,3.1814886721803934,4.126000039955125,1792,5.281532308521431,6.521867657436226,5.300879708421859
NA,NA,NA,NA,4.88,NA,NA,46.4,NA,44.96361111111111,-78.05499999999999,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paudash_1,NA,32,2HK0738,L52207,00,Paudash L.,17-7323-49829,445749,780318,2HK07,003400,Cardiff,754.7,35.7,7.4,12,45,343,1749,84,7,15,4,333,19,",081,093,208,281,313,316,317,331,334,338",0,1,0,1,0,0,1,1,0,1,N,W,3.5402759589011477,34.476431956509046,eutrophic,-27.080771235018346,1.4383998362242472,16.834080250130274,ARU,3.1792426232073248,4.707131093860529,1793,3.8911121962575157,6.5224847159775345,4.310705155220812
NA,NA,NA,NA,3.68,NA,NA,13,NA,45.19,-77.81333333333333,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salmon Trout_1,NA,32,2KD0257,L52232,00,Salmon Trout L.,18-2790-50077,451124,774848,2KD02,014640,Monteagle,99.6,7.2,0,6.1,73,375,1749,50,8.2,21,0,72,3,",163,313,314,316,334",0,0,0,0,0,0,1,0,0,1,N,W,3.0474218551567382,21.060976120996813,eutrophic,-15.080771235018346,0.23839983622424743,-16.565919749869725,ARU,3.1524133968457018,3.163682657661989,1794,5.289510705212084,6.529893973868138,5.435816813978545
NA,NA,NA,NA,3.58,NA,NA,26,NA,44.84583333333334,-78.05277777777778,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tallan_1,NA,32,2HK0735,L52269,00,Tallan L.,17-7329-49698,445045,780310,2HK07,003860,Chandos,45.1,3.6,0.2,8.6,41,325,1750,133,15.5,0,0,17,18,",076,081,163,180,233,313,316,331",0,1,0,0,0,0,1,1,0,0,N,W,3.976831671810666,53.34774302599794,eutrophic,-15.080771235018346,0.13839983622424734,-3.5659197498697246,ARU,3.1524133968457018,4.019929276282002,1795,4.779996173964359,6.529893973868138,5.408105272368695
NA,NA,NA,NA,2.3800000000000003,NA,NA,6.7,NA,45.37222222222222,-78.81944444444444,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arbuckle_1,NA,37,2EB1128,L53004,00,Arbuckle L.,17-6708-50264,452220,784910,2EB11,013410,Mcclintock,21.5,2.6,0,2.8,99,412,1625,20,7.1,100,0,1,32,",076,080,163,198,212",1,0,0,0,0,0,0,0,0,0,N,W,2.1769456598762913,8.819327852156523,oligotrophic,-15.080771235018346,-1.0616001637757524,-22.865919749869725,ARU,3.1524133968457018,2.394890932647271,1796,6.24358126250751,6.529893973868138,6.275660160475557
NA,NA,NA,NA,4.58,NA,NA,40,NA,45.44555555555555,-79.03194444444445,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bella_1,NA,37,2EB1526,L53016,00,Bella L.,17-6539-50341,452644,790155,2EB15,018930,Sinclair,327.9,13.7,0.6,16.2,28,356,1637,24,1.5,0,1,59,26,",081,091,121,163,214,271,316,331",0,1,1,0,0,0,1,1,0,0,N,W,2.3501511388305483,10.487154621240087,mesotrophic,-28.080771235018346,1.1383998362242473,10.434080250130275,ARU,3.1814886721803934,4.40973370869326,1797,4.322444061974092,6.521867657436226,4.278515791590394
NA,NA,NA,NA,5.779999999999999,NA,NA,47.9,NA,45.738055555555555,-79.38416666666667,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bernard_1,NA,37,2EA2002,L53019,00,Bernard L.,17-6257-50660,454417,792303,2EA20,019810,Strong,2057.7,23.3,0,15.1,20,330,1651,39,2.6,0,5,229,58,",076,080,081,091,121,163,233,291,316,331",1,1,1,0,0,0,1,1,0,0,N,W,2.811383563823164,16.632915005832764,mesotrophic,-15.080771235018346,2.3383998362242466,18.334080250130274,ARU,3.1524133968457018,4.016739264939451,1798,3.890252337032696,6.529893973868138,4.047658846023255
NA,NA,NA,NA,3.48,NA,NA,36.3,NA,45.05694444444444,-79.05416666666666,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bigwind_1,NA,37,2EB0902,L53024,00,Bigwind L.,17-6532-49909,450325,790315,2EB09,015800,Oakley,106.5,8.5,8.4,9.9,47,335,1736,22,2.2,50,0,8,48,",080,081,163,182,194,208,209,212,313,331",1,1,0,0,0,0,0,1,0,0,N,W,2.2674903306904,9.655139175992893,oligotrophic,-25.080771235018346,0.03839983622424725,6.734080250130273,ARU,3.17475528109975,3.9346409361837797,1799,4.628739894339137,6.523719008212396,4.503208218474571
NA,NA,NA,NA,2.8800000000000003,NA,NA,8,NA,45.55888888888889,-79.00833333333334,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cripple_1,NA,37,2EB1513,L53083,00,Cripple L.,17-6554-50467,453332,790030,2EB15,013490,Mccraney,32.9,5.6,0,1.8,NA,404,1625,15,8.6,100,0,0,32,",080,163,194,198,212,313,331",1,0,0,0,0,0,0,1,0,0,N,W,1.9036476910470994,6.710327053796392,oligotrophic,-14.080771235018346,-0.5616001637757524,-21.565919749869725,ARU,3.1501878742673606,2.7834564678486657,1800,6.043500718199812,6.5305117918095705,5.218869971862342
