BsM_Cycle,FMZ,waterbodyID,lakeName,dateSample,yearSample,secchiDepth,alk,Ca,CLIDUR (mg/L),COLTR (TCU),cond,DIC,DOC,KKUT (mg/L),MGUT (mg/L),Na,NNHTUR (mg/L),NNOTUR (ug/L),TKN,pH,TDP,SIO3UR (mg/L),SSO4UR (mg/L),FEUT,lat,long,maxDepth,meanDepth.,surfaceArea,lakeVolume
NA,NA,17-5239-49504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.70923,-80.69675,3.2,1.8,99.3,1362599.91
NA,NA,17-5240-51985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.93198,-80.68185,44.2,13.6,1100.9,176215198.3
NA,NA,17-5240-53148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.98793,-80.67798,NA,NA,NA,NA
NA,NA,17-5243-52488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.39379,-80.6852,NA,NA,NA,NA
NA,NA,17-5247-53013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.86371,-80.66658,NA,NA,NA,NA
NA,NA,17-5265-52901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.76767,-80.64678,34.7,11.2,118.6,15231999.74
NA,NA,17-5271-54228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.9598,-80.6298,3,1.5,68.8,1041119.16
NA,NA,17-5274-52242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.17311,-80.63868,17,5.1,31.7,1713599.89
NA,NA,17-5289-52606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.50515,-80.61946,12.4,2,165.2,3328120.18
NA,NA,17-5310-52621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.51388,-80.5893,18.6,6,30.6,6924000.09
NA,NA,17-5312-52592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.48696,-80.58688,11,2.3,21.3,324300
NA,NA,17-5314-53425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.24705,-80.55577,36.6,8.9,2043.1,201771900
NA,NA,17-5325-55608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.20248,-80.54211,NA,NA,NA,NA
NA,NA,17-5330-51961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.92006,-80.56675,26,5.6,163.4,8881600.19
NA,NA,17-5331-54730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4068,-80.54886,14,4.8,3169.5,152838970.4
NA,NA,17-5335-52315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2431,-80.55819,36.6,7.6,1021.8,71354836.42
NA,NA,17-5338-52629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5213,-80.55067,13.2,3.9,66.4,2567900.66
NA,NA,17-5344-51754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.73335,-80.55126,60.4,12.4,1857.8,227659691.5
NA,NA,17-5352-50862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.92921,-80.54408,6.1,1.6,97,1600255.65
NA,NA,17-5370-51830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.79829,-80.51028,60,15.4,501.2,76722799.98
NA,NA,17-5372-53175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.01432,-80.50166,NA,NA,NA,NA
NA,NA,17-5384-50622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.71367,-80.50404,5.8,2.9,119.5,3349500.11
NA,NA,17-5416-55645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.23921,-80.41161,NA,NA,NA,NA
NA,NA,17-5430-52549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4477,-80.43034,22.6,5.8,2006.5,117247003.9
NA,NA,17-5439-55794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.35625,-80.37828,NA,NA,NA,NA
NA,NA,17-5515-51958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9159,-80.32312,48.8,18.5,581,104820995.5
NA,NA,17-5521-55108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.74674,-80.27486,18,6.9,513.4,35417699.65
NA,NA,17-5535-48461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7585,-80.33953,17,5.3,524,27776842.55
NA,NA,17-5547-55801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.32589,-80.24009,7.5,2.3,17401.6,393760000
NA,NA,17-5552-52523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.42262,-80.26691,22.3,7,218,15833999.79
NA,NA,17-5565-51124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.16368,-80.24789,19,4.7,60.6,2852899.92
NA,NA,17-5566-52101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.04318,-80.26229,39.6,11.7,3225.7,373158590.4
NA,NA,17-5577-51311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3314,-80.25596,6.1,1.7,63.7,864255.65
NA,NA,17-5580-52276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.20455,-80.24759,38.1,9.6,949.8,88819204.7
NA,NA,17-5585-50777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.85335,-80.2396,25,4.5,192.9,8972999.73
NA,NA,17-5590-54756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.43254,-80.1837,1.4,0.9,168.4,1466099.91
NA,NA,17-5601-51477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.48181,-80.21786,6.3,3.3,300.3,9170699.67
NA,NA,17-5604-55832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.39524,-80.14937,2,0.6,524,3332430.11
NA,NA,17-5605-48275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.60141,-80.23903,14,7,177.1,12306944
NA,NA,17-5608-52396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.35053,-80.14644,29.6,7.5,6630.9,469717492.7
NA,NA,17-5646-54725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.40549,-80.10818,3,1.4,135.8,1843315.16
NA,NA,17-5662-55201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.83328,-80.07989,6,1.1,2570.2,28069801.15
NA,NA,17-5664-50851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9177,-80.14503,NA,NA,NA,NA
NA,NA,17-5694-55282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.90421,-80.03334,2.2,1.2,171.3,2098800.01
NA,NA,17-5700-52061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.98896,-80.07046,75.9,16.7,20714.1,3472818945
NA,NA,17-5717-50405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.51274,-80.08817,31,7.9,62.6,4932455.68
NA,NA,17-5717-53183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.01448,-80.0419,36,17.2,1182.8,208636009.3
NA,NA,17-5732-51489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.49128,-80.04488,10,3,322.1,9083999.63
NA,NA,17-5733-52151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.08895,-80.03639,44.8,13.7,543.2,67636900.73
NA,NA,17-5735-54944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.59998,-79.98141,1,0.8,128.1,433798.91
NA,NA,17-5740-52232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16035,-80.02394,33.6,11.3,393.7,43764899.36
NA,NA,17-5742-50352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.46238,-80.05162,12.2,5.3,219.9,11628092.84
NA,NA,17-5748-51919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.87867,-80.01783,23.5,8.4,156.9,13162799.15
NA,NA,17-5758-51468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.47284,-80.01199,NA,NA,NA,NA
NA,NA,17-5770-51258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.26473,-79.7733,60,7.6,83047.9,6620118920
NA,NA,17-5778-52271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.19445,-79.97194,24.3,7.1,97.4,6628535.3
NA,NA,17-5787-52433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.33973,-79.95931,15.3,4.8,81.3,3768000.15
NA,NA,17-5788-51912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8721,-79.96696,54.9,11.8,1733.6,204777206.2
NA,NA,17-5812-51735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.71781,-79.94034,34.7,5.8,2298.3,140458601.8
NA,NA,17-5814-49627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.81714,-79.97121,4.9,1.7,109.6,1859800.08
NA,NA,17-5827-52344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.25951,-79.90616,76.2,13.7,1920.4,280808889.4
NA,NA,17-5829-53372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.18883,-79.88236,NA,NA,NA,NA
NA,NA,17-5833-50403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.51374,-79.93303,9.8,4.5,88.2,3847500
NA,NA,17-5842-51980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.935,-79.89212,31.1,6.6,625.7,39665999.43
NA,NA,17-5845-51854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.81988,-79.88986,18,5.1,365.2,16819799.06
NA,NA,17-5851-53899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.65805,-79.84475,15.3,3.5,90483.5,2792006055
NA,NA,17-5852-52035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.98242,-79.87887,19.2,5.7,50.8,3277499.89
NA,NA,17-5879-50852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9228,-79.86579,12.9,6.3,41.6,2571976.53
NA,NA,17-5885-52314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.23078,-79.83215,36.6,9.3,214.8,19454122.22
NA,NA,17-5892-54928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.58721,-79.76654,NA,NA,NA,NA
NA,NA,17-5909-52183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.11604,-79.78758,42.7,8.1,759.4,54546689.67
NA,NA,17-5942-51055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.09839,-79.78115,40,11.5,264.7,30302500
NA,NA,17-5947-51034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.07978,-79.77476,27.4,10.8,362.9,33983359.33
NA,NA,17-5950-51006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.05187,-79.78066,NA,NA,NA,NA
NA,NA,17-5952-55578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.17544,-79.67496,1,0.8,129,1060276
NA,NA,17-5962-53128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.96541,-79.71119,30.5,10.1,494.9,49378901.25
NA,NA,17-5970-52137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.06939,-79.71594,36.6,9.6,779,72681600.54
NA,NA,17-5971-50688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.7668,-79.7507,18,3.2,159.7,5212799.88
NA,NA,17-5972-52300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.21484,-79.71615,44.8,16.4,675.3,111847997.4
NA,NA,17-5975-55652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.21996,-79.6307,NA,NA,NA,NA
NA,NA,17-5998-50031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.17434,-79.7239,92,26.6,5167.1,1400348756
NA,NA,17-6007-51793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.76948,-79.67865,12.2,3,1478.4,44501870.57
NA,NA,17-6010-53265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.08541,-79.64223,33.5,12.3,3711.1,455555101.1
NA,NA,17-6016-49633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.81843,-79.7132,12.2,2.4,383.1,8195424.48
NA,NA,17-6025-50535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.63437,-79.69545,24.4,7.3,1598.6,116352198.7
NA,NA,17-6026-49666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.84489,-79.70973,30.5,6.9,1227.7,94985399.63
NA,NA,17-6031-52053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9898,-79.6473,42.7,14.2,2109.5,299051996
NA,NA,17-6036-54931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.57521,-79.57016,NA,NA,NA,NA
NA,NA,17-6058-49199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.42642,-79.67346,6.1,1.7,226.2,3201100.14
NA,NA,17-6065-49697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.87588,-79.64948,15.2,4.5,110.7,4974748.52
NA,NA,17-6079-53230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.05196,-79.55023,46.9,19,581.1,117173002.3
NA,NA,17-6102-53431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.22945,-79.52172,NA,NA,NA,NA
NA,NA,17-6111-50550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.64268,-79.58059,19.5,4.9,802.4,37730000.73
NA,NA,17-6112-50030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1741,-79.59755,89,24.1,6297.4,1548826032
NA,NA,17-6140-50979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.027,-79.5267,NA,NA,NA,NA
NA,NA,17-6164-50763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.83223,-79.50188,21.9,6,940.9,59430000
NA,NA,17-6178-52207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.32309,-79.50748,213.5,35.7,31370.3,10525895604
NA,NA,17-6187-49397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.60345,-79.50664,9.1,3.4,549.7,18800155.3
NA,NA,17-6191-49604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.79017,-79.48171,13.7,5.4,204.1,8564400.48
NA,NA,17-6201-49898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.02374,-79.47732,66.5,15,12036,1830869971
NA,NA,17-6216-50117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25123,-79.45331,61,30,2115,633488010.2
NA,NA,17-6239-50430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.53377,-79.41413,22.9,5.9,862.3,70033001.13
NA,NA,17-6254-50307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.42025,-79.39479,23.5,9.9,263.7,26284498.99
NA,NA,17-6257-50660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.73885,-79.38526,47.9,15.1,2088.7,310712700.5
NA,NA,17-6275-49634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.81851,-79.39612,11.6,4.3,1122.7,48327703.19
NA,NA,17-6286-49481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.66428,-79.3763,10.1,4.1,4542.5,199604391.4
NA,NA,17-6290-51301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3193,-79.33669,69.2,16.9,1884.7,282804597.7
NA,NA,17-6320-50600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.68198,-79.3074,38.1,8.6,519.3,44118001.96
NA,NA,17-6328-49494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.68701,-79.32512,6.1,4,654,25896320.1
NA,NA,17-6369-50115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.24434,-79.25842,56.4,24.7,1061.4,263153814.2
NA,NA,17-6371-51109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.13849,-79.22591,NA,NA,NA,NA
NA,NA,17-6382-51179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.20715,-79.21294,14,5,1765.1,85225000
NA,NA,17-6403-50645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.72134,-79.19754,41.1,14.9,54.3,7837399.57
NA,NA,17-6436-50702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.77203,-79.15232,13.7,4.3,38.8,1539400.04
NA,NA,17-6459-49524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.71255,-79.15754,10.4,4.3,98.1,4003300.11
NA,NA,17-6500-49453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.64052,-79.11093,17.7,3.6,1385.2,50410586.99
NA,NA,17-6512-50588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.6684,-79.05924,10,3.2,23.4,754706.58
NA,NA,17-6523-50498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.58689,-79.04685,10,4,20.7,836969.21
NA,NA,17-6532-49909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.05711,-79.05464,36.3,9.9,107.7,10543499.59
NA,NA,17-6539-50341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.44431,-79.03118,36.6,12.8,356.9,45881246.81
NA,NA,17-6548-49368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.56744,-79.04366,4.3,1.3,846,14088098.85
NA,NA,17-6554-50468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5596,-79.00745,9,1.6,38.3,628042.9
NA,NA,17-6567-50131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.25269,-79.0313,70.1,22.2,6763.3,1532710274
NA,NA,17-6571-50360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.46152,-78.99156,27.1,7,158.7,10696000.21
NA,NA,17-6651-49559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.74018,-78.91265,8.2,3.5,937.8,32150999.15
NA,NA,17-6707-50264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37262,-78.81965,6,2.7,21.3,574919.1
NA,NA,17-6712-49387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.58044,-78.84168,12.8,5,4764.2,233235009.8
NA,NA,17-6713-51311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.31366,-78.773,NA,NA,NA,NA
