BsM_Cycle,FMZ,lakeName,waterbodyID,secchiDepth,surfaceArea,lakeVolume,maxDepth,meanDepth,lat,long,yearSample,COLTR (TCU),pH,cond,alk,Ca,MGUT (mg/L),Na,KKUT (mg/L),CLIDUR (mg/L),SSO4UR (mg/L),SIO3UR (mg/L),FEUT,DIC,DOC,NNHTUR (mg/L),NNOTUR (ug/L),TKN,TDP,dateSample,NtoPratio
1,7,Missinaibi,17-3006-53592,3.5,NA,NA,94,19.2,48.35674,-83.69128,2011,42.4,7.3,67.6,27.4,9.4,2.1,0.7,0.4,0.3,2.8,1.6,131,6.5,9.7,28,66,326,6.9,2011-05-19,2.974034585103945
1,7,Nagagami,16-6420-54760,2.5,NA,NA,27.5,7.5,49.42202,-85.0419,2011,37.6,7.8,164,84.3,27.9,5.9,0.6,0.5,0.3,1.5,1.9,80,18,9.3,30,28,347,9,2011-05-27,2.648951999374028
1,7,Nagagamisis,16-6697-54829,4.2,NA,NA,8.2,3.8,49.47731,-84.65717,2011,21.6,8,219,114,36.7,8.1,1.2,0.8,1.4,2.1,2.2,81,26.9,6.5,30,4,330,11.4,2011-05-31,2.3745174436205647
1,7,Nameigos,16-6678-54040,1.5,NA,NA,4,2,48.78398,-84.70585,2011,50.6,7.6,110,50.1,15.7,3.7,1.4,0.4,0,0.1,1.7,169,10.8,9.6,38,8,438,11.6,2011-05-27,2.472952833189535
1,7,North McCrea,16-6121-53610,4,NA,NA,15.9,5.6,48.39452,-85.48552,2012,39.6,7.4,40,13.6,5.1,1.3,0.7,0.2,0.2,2.4,2,NA,3.8,8,8,56,296,7.8,2012-04-30,2.7533019350344303
1,7,Partridge,16-6094-53522,2.5,NA,NA,14.9,5.1,48.31563,-85.5247,2012,43.6,6.9,24.4,6.8,2.9,0.6,0.7,0.1,0.2,2.5,2.4,63,1.9,7,4,68,240,6,2012-04-30,3.0310731286866135
1,7,"Placid,",16-6583-54325,3,NA,NA,10,3.7,49.02703,-84.83384,2011,21.6,8.1,201,105,34.4,6.4,0.8,0.5,0.4,1.6,1.8,60,24.5,4.4,36,4,307,11.2,2011-05-25,2.361913143161049
1,7,Shekak,16-6398-54390,2.9,NA,NA,14.6,2.9,49.09008,-85.08496,2011,40.6,7.9,172,89.1,28.9,6.4,0.6,0.4,0.3,1.1,1.7,74,21.2,8.3,56,12,450,10.9,2011-05-25,2.5478467928122095
1,7,South Greenhill,17-2866-53707,1.7,NA,NA,7,3.2,48.45508,-83.88685,2012,88.6,7.2,32,10.1,4,1.2,0.7,0.3,0.1,2.3,2.3,62,2.4,13.8,6,22,448,13.6,2012-04-30,2.3324773216214956
1,7,Strickland,16-6497-54012,4.3,NA,NA,32.1,5.2,48.74758,-84.96384,2012,24.4,7.7,56,20,7.6,1.9,0.6,0.4,0.2,2.3,1,55,5.9,7.9,10,70,317,8.8,2012-04-30,2.6345297765100413
1,7,Tatnall,16-7122-53960,1.7,NA,NA,20,5.3,48.67829,-84.11808,2011,50.8,7.5,87.4,40.2,12.8,3.2,0.7,0.6,0.3,2,1.5,99,9,10.6,38,36,406,8.3,2011-05-27,2.8223428013893472
1,7,Tocheri,16-6348-54346,2.5,NA,NA,4.6,1.3,49.05147,-85.15469,2011,29.6,7.7,123,61.8,20.1,4.4,0.5,0.4,0.3,1.3,0.9,97,13.4,8.4,48,8,397,11.6,2011-05-27,2.4330034501818494
1,7,Wawa,16-6699-53200,6.3,NA,NA,32.9,15.6,48.01285,-84.72161,2012,8,7.9,190,41.5,18.8,6.9,5.1,0.5,7.5,28.7,1.2,NA,11.6,3.6,2,52,165,3.8,2012-04-30,3.75212294375015
1,7,West Kabenung,16-6450-53469,1.4,NA,NA,18.3,4.3,48.2603,-85.04903,2011,75.6,7,63.2,17.8,5.7,1.6,3.6,0.3,5.3,2.4,1.5,175,3.9,11.9,30,80,407,10.2,2011-05-27,2.5766243960267756
1,7,White,16-6003-54025,4.3,NA,NA,48.8,8.7,48.78835,-85.61725,2011,35.4,7.8,155,80.9,25.3,5.5,0.7,0.4,0.5,1.8,2,88,17.6,9.2,36,38,372,15.3,2011-05-27,2.1647282652978204
1,7,White Otter,16-6053-54810,2.3,NA,NA,9.8,2.8,49.4723,-85.54923,2011,40.6,7.8,168,88.3,29.9,5.9,0.6,0.5,0.3,1.2,2,94,19.2,9.7,38,24,393,10.6,2011-05-27,2.520442909693396
1,7,Woodosgoon,17-2837-53860,2.8,NA,NA,12.5,3.6,48.5914,-83.9328,2012,51.6,7.6,53.2,18.5,7.2,1.8,0.7,0.6,0.3,2.1,1.5,118,4.9,10.1,12,54,387,10.5,2012-04-30,2.523952372642175
1,8,"20J-33,",17-5694-55282,1.7,NA,NA,2.2,1.2,49.90421,-80.03334,2008,67.2,7.11,31.2,13.1,4.68,1.3,0.325,0.2,0.17,0.8,0.42,188,3.02,9.6,18,8,263,7.4,2008-05-30,2.7656587593712216
1,8,"Abitibi,",17-5851-53899,0.3,NA,NA,15.3,3.5,48.65805,-79.84475,2008,156,7.44,83,32.5,12.1,3.14,2.1,1.28,1.44,3.85,1.76,190,8.04,11.8,20,152,496,45.9,2008-05-30,1.621143605927336
1,8,Borden,17-3280-52990,5.7,NA,NA,45.8,7.1,47.82327,-83.29694,2010,11,7.65,111,53.6,17.9,2.93,1.26,0.91,1.38,2.85,0.96,NA,14,4.1,12,22,266,6.4,2010-04-22,2.9831529458025687
1,8,Brunswick,17-3275-54280,2,NA,NA,12.2,2.6,48.98722,-83.38942,2008,78,7.69,120,58.1,17.4,4.68,0.495,0.385,0.23,1.9,1.22,97,14,16.3,38,26,546,11.1,2008-06-03,2.6088688121934753
1,8,Burntbush,17-5735-54944,1.6,NA,NA,1,0.8,49.59998,-79.98141,2010,128,7.3,62,28.1,9.64,2.69,0.78,0.33,0.32,1.35,0.76,183,7.48,18.6,8,8,269,19.7,2010-07-14,1.8739715664562975
1,8,Carty,17-3736-53361,3.2,NA,NA,16,5.7,48.16538,-82.70049,2010,53.8,7.63,94.8,44.3,14.4,3.62,1.34,0.305,1.51,1.85,2.28,66,11.2,12.3,20,16,410,10.4,2010-04-22,2.558673276019646
1,8,Cree,17-3714-52934,6.5,NA,NA,10.7,3.8,47.77507,-82.70472,2010,11.6,7.78,117,57.5,17.6,4.29,0.775,0.43,0.3,3.1,0.08,NA,14.4,6.7,28,2,434,11.8,2010-04-22,2.452324148100203
1,8,Dumbell,17-4935-53022,3.2,NA,NA,10,3.9,47.87667,-81.08547,2008,33,7.45,71.8,28.7,8.08,3.4,0.73,0.215,0.49,4.6,1.04,90,7.68,8.6,36,8,353,8.8,2008-05-22,2.6837208099200605
1,8,Duncan,17-5026-52889,3,NA,NA,40.2,7.5,47.76275,-80.95455,2008,35.4,7.33,57.6,21.3,7.8,1.96,0.95,0.23,0.21,4.5,2.44,69,5.44,6,20,74,273,6.5,2008-05-22,2.9727774125116047
1,8,Fortune,17-4339-53837,5.5,NA,NA,17.4,6.7,48.6048,-81.89708,2008,10,7.18,29.4,10,3.96,0.925,0.35,0.22,0.17,2.6,0.1,64,2.5,4.6,16,28,294,6.7,2008-06-04,2.9651274440807294
1,8,Frederick House,17-5046-53895,0.6,NA,NA,17.4,3,48.66063,-80.93786,2008,166,7.5,168,37.1,24.4,4.56,5.31,0.955,3.22,34,1.02,51,8.84,13.7,20,146,549,45.9,2008-06-04,1.6476551133959914
1,8,Guilfoyle,17-4019-55121,3.3,NA,NA,8,3.9,49.75797,-82.36108,2008,27.8,7.97,170,85.9,25.2,5.77,0.955,0.73,0.36,1.65,1.58,111,20.2,8.7,58,4,490,12.9,2008-06-03,2.415100100863646
1,8,Hanson,17-3804-53044,5.9,NA,NA,11,3.4,47.87806,-82.59691,2010,23.4,7.73,92.8,44,15,2.69,0.845,0.325,0.35,3.15,1.76,NA,11.2,7,18,18,329,7.3,2010-04-22,2.896037759728185
1,8,Hardiman,17-4140-53137,3.2,NA,NA,12,2.3,47.97112,-82.14951,2008,22,7.46,57.6,24.2,8.56,1.85,0.595,0.385,0.2,2.55,0.52,56,6.04,6.2,60,102,378,7.3,2008-06-04,2.9653849702589032
1,8,Horwood,17-4010-53144,1.3,NA,NA,50.7,6.4,47.96766,-82.32184,2008,72.6,7.46,69.6,28.8,11.2,2.46,0.73,0.35,0.3,3.8,1.6,NA,6.98,11.9,18,38,404,10.7,2008-06-04,2.5221878601140433
1,8,Humestone,17-5202-54735,2.1,NA,NA,3.7,1.2,49.41618,-80.71877,2008,57.6,7.43,75.2,35.6,12.7,2.99,0.775,0.41,0.28,1.9,1.32,230,8.64,16.8,30,8,519,16.6,2008-05-29,2.220671016503478
1,8,Indian,17-4553-53202,2.5,NA,NA,11,4,48.03561,-81.60093,2008,67.8,7.48,144,32.8,13.2,2.99,12.1,0.27,20.7,3.65,1.78,122,7.92,11.6,22,26,451,10.1,2008-06-04,2.631640268770704
1,8,Ivanhoe,17-3788-53266,2.3,NA,NA,24,6.9,48.08286,-82.62678,2009,49.4,7.59,115,56.7,16.8,3.94,1.52,0.675,1.53,3,2.36,74,2.08,8.9,22,72,381,9.8,2009-05-22,2.592354069821186
1,8,Kapuskasing,17-3563-53717,1.3,NA,NA,11,2.1,48.4837,-82.94457,2010,39,7.94,135,66.8,21,4.73,1.76,0.75,1.86,2.65,1.24,NA,19,10.6,36,2,470,18.9,2010-07-26,2.0896834614558597
1,8,Katagi,17-4271-53064,2.2,NA,NA,18,4.5,47.90867,-81.96916,2008,46.6,6.7,28,7.97,3.5,1.1,0.66,0.28,0.16,2.8,2.3,NA,1.88,13.1,16,48,396,9.4,2008-05-27,2.656993068748531
1,8,Kenogamissi,17-4591-53367,2,NA,NA,26.2,4.3,48.24057,-81.52985,2008,72.8,7.37,65,22.7,9.02,2.05,1.83,0.315,2.08,3.95,2.18,129,5.44,9.9,22,68,367,9.8,2008-06-04,2.576028246511223
1,8,Kesagami,17-5547-55801,1.2,NA,NA,7.5,2.3,50.32589,-80.24009,2008,49.6,7.26,39.2,18.1,6.18,1.72,0.42,0.22,0.17,0.85,0.74,232,4.12,11.6,22,16,334,11.4,2008-05-29,2.3794490566670055
1,8,L. 19E-72,17-4972-55128,1,NA,NA,22,5.5,49.77105,-81.03836,2008,157,7.09,44.2,19.4,8.16,1.71,0.295,0.16,0.13,0.8,0.76,329,5.3,18.5,24,18,456,20.6,2008-05-30,2.0206078969945835
1,8,Larder,17-6010-53265,2.9,NA,NA,33.5,12.3,48.08541,-79.64223,2008,19.2,7.69,111,33.5,11.1,3.33,4.19,0.625,4.75,9.95,1.64,93,8.32,5.8,34,164,319,8.2,2008-06-05,2.7243896084174524
1,8,Lawagamau,17-5662-55201,1.4,NA,NA,6,1.1,49.83328,-80.07989,2008,109,6.83,21.2,7.63,3.34,0.99,0.315,0.2,0.12,0.7,0.6,NA,1.6,15,12,12,332,10.7,2008-05-22,2.4397241327303942
1,8,Legault's,17-4572-54649,1.7,NA,NA,9.6,2.9,49.33749,-81.58852,2008,120,7.28,76.4,34.1,11.1,2.66,1.19,0.255,1.01,1.75,1.12,173,8.7,18.3,6,22,553,15.5,2008-05-21,2.298840927638234
1,8,Little Abitibi,17-5331-54730,1.5,NA,NA,14,4.8,49.4068,-80.54886,2008,94.2,7.49,92.8,42.3,13.8,3.52,0.975,0.495,0.32,2.05,1.64,NA,10.3,14.8,6,50,413,11.9,2008-05-22,2.4241110606374807
1,8,Little Kesagami,17-5521-55108,2.2,NA,NA,18,6.9,49.74674,-80.27486,2008,48.8,7.53,71,33.1,11.6,2.66,0.605,0.31,0.24,1.8,0.76,142,7.96,8.6,26,8,286,9.9,2008-05-30,2.4565178578052627
1,8,Little Ridley,17-3730-53082,3.7,NA,NA,7.8,2.1,47.90407,-82.69446,2010,50.4,7.25,79.4,35.9,12.6,3.21,0.91,0.345,0.57,2.3,1,NA,NA,12.5,52,8,435,16.9,2010-09-01,2.1444117162841105
1,8,Lower Minnipuka,17-2953-54198,2.5,NA,NA,5.8,1.6,48.8965,-83.79523,2011,83.2,7.6,130,60.9,19.2,4.9,0.5,0.5,0.3,1.7,1.4,141,14,13.8,44,2,497,11.1,2011-05-19,2.5699556287422047
1,8,Makami,17-4372-52874,2.5,NA,NA,14,2.3,47.73095,-81.84357,2008,57.4,7.17,49.8,16.6,5.92,1.64,1.2,0.305,0.94,3.9,2.16,NA,4.32,11.7,16,74,310,7.1,2008-05-27,2.9061090960723517
1,8,Mesomikenda,17-4340-52773,4,NA,NA,71.4,13.6,47.64812,-81.87872,2010,43.6,7.29,60,22.8,8.24,1.87,1.24,0.315,0.98,3.3,2.52,76,6.24,7.3,2,82,279,6.1,2010-04-23,3.0865541232989178
1,8,Mistinikon,17-5196-53085,2.2,NA,NA,36.6,5.9,47.96607,-80.73921,2008,57,7.25,56.6,20.3,8.38,1.78,0.895,0.22,NA,NA,2.08,79,5.2,10.4,24,52,365,9.2,2008-05-22,2.645799636199817
1,8,Montreuil,17-5149-54886,1.5,NA,NA,22,4,49.55267,-80.79031,2008,102,7.55,80.4,37.1,12,3.2,0.805,0.425,0.27,1.65,1.48,80,9.3,15.7,8,48,424,13,2008-05-27,2.3516833222834745
1,8,Muskasenda,17-4773-53267,2.4,NA,NA,42.7,8.4,48.09035,-81.30665,2008,55.6,7.73,105,45.8,16.6,3.45,0.805,0.33,0.26,4.4,1.7,133,10.6,9.1,40,18,400,11.1,2008-06-04,2.480102795753234
1,8,Nemegosenda,17-3426-53189,4,NA,NA,93,26.1,48.0062,-83.11013,2010,40.8,7.72,136,63.5,20.3,4.21,1.6,1.05,1.46,2.95,2.6,40,16.2,8.4,2,118,268,6.2,2010-04-22,3.037875178036233
1,8,Night Hawk,17-5018-53686,0.3,NA,NA,4.6,1.7,48.45682,-80.98027,2008,147,7.51,94.8,32.5,14.6,3.32,1.72,0.8,0.84,9.4,1.52,NA,7.84,13.7,20,102,564,32.9,2008-06-04,1.8118741142057913
1,8,Oke,17-4357-54206,1,NA,NA,2,1.4,48.9373,-81.87845,2008,164,6.73,27.8,9.89,4.92,1.06,1.69,0.17,0.06,0.65,0.36,123,1.84,20.5,16,12,567,15.9,2008-06-03,2.286864836519246
1,8,Opasatika,17-3441-54377,2.3,NA,NA,9.1,3.6,49.06794,-83.13713,2008,50.8,7.8,142,69.9,20.8,5.23,0.715,0.59,0.24,1.7,1.46,115,16.8,12.4,60,24,539,15.9,2008-06-03,2.268602274835934
1,8,Opeepeesway,17-4061-52742,2,NA,NA,14.5,3.2,47.62743,-82.23317,2009,78.8,7.1,50,19.8,7.44,1.67,0.73,0.34,0.3,2.85,2.24,137,4.64,11.7,26,60,491,9,2009-05-22,2.8061040489799653
1,8,Patawagamau,17-5604-55832,1.7,NA,NA,2,0.6,50.39524,-80.14937,2008,48.8,7.53,62.2,29.7,9.26,2.27,0.55,0.165,0.35,0.9,0.58,83,7.46,6.9,18,6,235,14.5,2008-05-30,2.0365412575274706
1,8,Pierre,17-5206-54832,1.3,NA,NA,21,6,49.50777,-80.71202,2008,95.2,7.56,81.6,37.8,12.3,3.29,0.82,0.445,0.29,1.7,1.52,102,9.2,15,8,48,397,12.1,2008-05-27,2.3923011636482197
1,8,Radisson,17-5180-53389,3.4,NA,NA,51.8,14.5,48.21258,-80.75526,2008,22.4,7.37,62.2,23.3,8.4,1.89,0.875,0.26,0.22,4.25,1.32,117,6.14,4.8,8,86,204,4,2008-05-22,3.7694253518374046
1,8,Raven,17-6079-53230,2.4,NA,NA,46.9,19,48.05196,-79.55023,2008,32.4,7.1,48.2,11.8,4.64,1.55,1.92,0.42,1.31,5.65,1.78,92,2.9,6.7,18,130,308,7.4,2008-06-05,2.844019958866512
1,8,Remi,17-4164-54756,4,NA,NA,15,3.3,49.42346,-82.17586,2008,29.8,7.97,189,84.3,25.3,5.7,3.26,0.71,4.97,3.15,1.66,47,20.3,9.1,50,6,482,12.5,2008-06-03,2.4383941785685863
1,8,Rice,17-4148-52820,2.5,NA,NA,11.5,3.1,47.70129,-82.1231,2009,40.6,7.1,38.6,13.7,5.06,1.36,0.67,0.275,0.22,3.1,1.6,69,3.14,8.5,44,26,407,11.8,2009-05-22,2.426394379842393
1,8,Rollo,17-3767-53044,5.9,NA,NA,53,14.5,47.88286,-82.64873,2009,27.8,7.46,92,42,14.5,2.66,0.85,0.35,0.31,3.55,1.72,NA,10.6,6.9,18,84,298,7.2,2009-05-22,2.866091111832013
1,8,Round,17-5717-53183,2.1,NA,NA,36,17.2,48.01448,-80.0419,2008,41.8,7.48,132,39.3,14.5,3.54,6.34,0.87,8,10.6,1.64,48,10,9.1,12,204,381,24.1,2008-05-22,1.8651613591120262
1,8,Rush,17-4104-52936,2.5,NA,NA,36,10.3,47.79333,-82.19307,2008,60.8,7.2,51.4,19.8,6.76,1.98,0.73,0.355,0.24,3.45,1.4,167,4.78,10.7,8,70,414,11.8,2008-05-27,2.433278438269179
1,8,Sand,17-5208-55103,1.6,NA,NA,12.2,2.7,49.74688,-80.71109,2008,72.4,7.51,74.4,36,12.5,2.89,0.555,0.22,0.21,1.45,0.86,240,8.7,10.8,30,30,365,10.5,2008-05-30,2.4991682187324873
1,8,Shillington,17-5265-52901,2.8,NA,NA,34.7,11.2,47.76767,-80.64678,2008,41.2,7.43,68,25.6,8.58,2.14,1.28,0.29,0.57,4.95,3.36,NA,6.96,6.9,24,68,293,8.3,2008-05-22,2.669123776374737
1,8,St. Anthony,17-5962-53128,2.8,NA,NA,30.5,10.1,47.96541,-79.71119,2008,17.4,7.47,52.4,17.9,6.22,1.83,0.885,0.39,0.18,4.75,0.32,64,4.24,6.2,16,4,299,5.6,2008-06-05,3.275431633227988
1,8,Stringer,17-5088-55586,1.2,NA,NA,2,1,50.18024,-80.87746,2008,64.4,7.19,39.2,17.5,6.6,1.54,0.385,0.13,0.11,0.65,0.66,298,4.22,14,22,10,320,10.4,2008-05-29,2.453301925926814
1,8,Sweetwater,17-3844-53694,4.5,NA,NA,6,3.2,48.46914,-82.56376,2010,10.4,7.74,80.8,39.3,11.5,3.05,0.66,0.395,0.17,1.5,0.1,NA,10.3,5.2,22,2,340,8.4,2010-04-22,2.723859566327519
1,8,Wasicho,17-5590-54756,2.1,NA,NA,1.4,0.9,49.43254,-80.1837,2008,80,7.39,51.8,23.2,8.04,2.06,0.6,0.245,0.16,1.5,0.8,295,5.44,11.9,26,8,365,8.1,2008-05-29,2.804085127693767
1,8,Watabeag,17-5314-53425,2.9,NA,NA,36.6,8.9,48.24705,-80.55577,2008,27,7.64,108,55.8,16.5,3.12,0.97,0.31,0.22,3.1,1.4,48,11.7,6.1,30,10,298,9.4,2008-06-06,2.5307376876736374
1,8,Zadi,17-3790-55066,1,NA,NA,4.6,1.6,49.70011,-82.6798,2011,96,7.4,83.4,39.6,12.7,3.4,0.8,0.5,0.4,1.1,1.1,306,8.8,18.9,42,14,708,22.1,2011-06-02,2.116899987204057
1,10,Achigan,16-7134-51997,8,NA,NA,44.2,12.4,46.91679,-84.19601,2009,18.4,5.75,19.8,2.33,2.18,0.47,0.665,0.275,0.27,3.35,1.9,48,1.26,3.8,8,320,221,5.2,2009-05-11,3.237148772982067
1,10,Adelaide,16-7046-52151,7.1,NA,NA,47.2,12.2,47.05965,-84.31112,2009,9.4,6.76,25.4,6.3,3.5,0.445,0.56,0.215,0.19,3.5,1.16,44,2.12,2.6,12,294,176,3.4,2009-05-11,4.1277178089905195
1,10,Agnew,17-4414-51336,1.9,NA,NA,39.6,12.1,46.36526,-81.75464,2011,49.8,6.6,31.8,6.4,3.3,0.9,1.4,0.4,1.4,4.3,2.4,272,2.2,8.2,24,54,294,9.1,2011-05-13,2.5612432056812215
1,10,Alexander,17-3812-51598,3.1,NA,NA,25.5,6.9,46.58727,-82.54121,2011,39.4,5.8,16.2,1.2,1.9,0.4,0.6,0.2,0.2,3.5,0.4,NA,0.8,8,14,2,344,6.3,2011-07-24,3.146548853211318
1,10,Anjigami,16-6809-53004,4.2,NA,NA,44.7,12.3,47.851,-84.58297,2009,48.4,6.78,27.8,7.3,3.48,0.73,0.77,0.34,0.14,3.05,1.92,77,2,6.8,22,156,277,5.9,2009-05-25,3.139025381733904
1,10,Anvil,17-3094-52159,3.5,NA,NA,18.3,6.8,47.07089,-83.51018,2009,23.8,6.88,26.6,7.62,3.48,0.68,0.665,0.19,0.22,3.5,1.12,93,2.16,4.7,14,62,265,5.3,2009-05-12,3.3088890985620507
1,10,Astonish,17-3582-51582,4.9,NA,NA,15.6,5.4,46.56531,-82.85482,2009,17.6,6.96,40,14,6.68,0.615,0.76,0.175,0.18,4,1.7,43,4.24,4,16,70,207,4.8,2009-05-15,3.3558291127903335
1,10,Avery,17-4823-52210,5.5,NA,NA,18,5.5,47.14395,-81.23287,2010,21.6,6.21,19.8,1.91,1.8,0.545,0.8,0.155,0.22,4.4,1.68,72,0.92,4.1,6,38,259,4.6,2010-04-23,3.5909464440171748
1,10,Bark,17-3874-51976,1.8,NA,NA,29.3,7,46.91066,-82.46795,2010,28.8,7.01,30.6,9.33,3.6,1.03,0.995,0.305,0.26,4.1,2.36,175,2.76,4.8,20,12,355,14.1,2010-04-27,2.2132920850354445
1,10,Basswood,17-3164-51328,7,NA,NA,73.2,38.7,46.33314,-83.39658,2009,2.6,6.71,33.4,4.78,3.36,0.82,1.38,0.27,1.66,6.4,0.16,NA,1.48,0.8,2,288,94,3,2009-05-15,4.0165720042737245
1,10,Beak,17-3370-52303,3,NA,NA,23,3.5,47.21363,-83.14591,2011,26.4,7,32.8,10.8,3.6,0.9,0.9,0.2,0.3,3.4,2.1,102,2.5,5.2,32,18,211,4.8,2011-05-24,3.3678664666012397
1,10,Big Moon,17-3557-51418,5,NA,NA,41.8,16.2,46.41782,-82.87769,2009,11.4,6.6,23,4.31,2.58,0.5,0.71,0.195,0.28,4.6,1.12,NA,1.56,2.6,12,80,164,4.6,2009-05-15,3.2958125887450107
1,10,Bigwood,17-4936-51883,3.5,NA,NA,63.1,19.5,46.84458,-81.09413,2010,34.4,6.26,23,2.35,2.24,0.69,0.72,0.36,0.18,5.45,1.72,157,1.12,5.4,12,110,218,6,2010-04-29,2.9779279499124556
1,10,Boumage,17-3914-51928,5,NA,NA,16,6.4,46.87978,-82.42729,2010,16.4,6.3,17.6,2.08,1.66,0.525,0.805,0.205,0.19,4.15,1.96,92,0.96,4.1,28,26,215,3.7,2010-04-29,4.023294939696523
1,10,Bright,17-3228-51260,2.7,NA,NA,10.4,4.7,46.26885,-83.30474,2011,15.6,7.3,74.4,18,6,2,3.4,0.6,5.2,5.9,1.6,169,4.4,4,42,2,294,12,2011-05-24,2.2797639238380527
1,10,Caesar,17-2822-52479,3,NA,NA,13.4,3.8,47.35505,-83.8853,2010,39.4,6.92,30.2,9.91,4.64,0.67,0.675,0.155,0.18,2.95,1.12,75,2.88,8.9,88,28,540,8.8,2010-04-22,2.8781366542266364
1,10,Callahan,16-6867-52661,2.8,NA,NA,6,2.8,47.5234,-84.51967,2011,22.2,6.2,15.2,1.8,1.3,0.3,0.7,0.2,0.4,2.7,1.9,76,0.6,5.4,48,88,317,7.3,2011-05-25,2.87747925582053
1,10,Castra,17-3323-51600,5.1,NA,NA,29,9.3,46.57422,-83.18879,2011,17,7.3,60.8,21.8,8.2,0.9,0.8,0.2,0.3,4.1,1.4,NA,5.3,5,28,54,233,3.7,2011-05-24,4.083493026252913
1,10,Cataract,17-3457-51246,4.5,NA,NA,4.9,1.7,46.25956,-83.00214,2011,6.4,6.9,27.6,5.1,2.3,0.6,0.8,0.2,0.4,4.9,0.9,NA,1.3,2.6,26,34,150,4.9,2011-05-24,3.1136968378359904
1,10,Chiblow,17-3423-51340,6.1,NA,NA,66.9,24.1,46.3472,-83.05073,2009,6.2,6.62,25,4.6,2.74,0.67,0.82,0.235,0.39,5.15,1.02,NA,1.36,2.4,10,92,148,3.7,2009-05-15,3.743733129372697
1,10,Chiniguchi,17-5240-51985,9.5,NA,NA,44.2,13.6,46.93198,-80.68185,2010,3.6,6.08,21.6,0.95,1.98,0.585,0.7,0.29,0.24,7.05,0.92,NA,0.7,1.7,2,10,100,2.4,2010-04-29,5.026974000817236
1,10,Chrysler,17-4919-52573,7,NA,NA,27.5,9.5,47.47118,-81.10758,2011,5.2,7.5,105,45,15,2.7,0.9,0.2,0.3,5.1,1.1,79,11.2,2.6,22,2,218,9.5,2011-05-20,2.380865474744584
1,10,Chub,17-3172-51540,5.1,NA,NA,25.7,10.6,46.51091,-83.38389,2010,8.4,6.74,32.2,4.67,2.86,0.65,2.22,0.29,2.69,4.65,0.64,NA,1.6,3.5,10,62,233,4.8,2010-04-27,3.430245899719929
1,10,Cobre,17-3627-51660,7.9,NA,NA,61.6,28,46.63533,-82.79405,2011,6,7.3,70.4,20.8,10.1,1,0.8,0.3,0.4,8.3,0.5,NA,5,2.3,18,80,116,1.7,2011-05-24,8.088737245333014
1,10,Constance,17-3290-51439,4,NA,NA,17.1,11.1,46.42866,-83.22546,2010,8.6,7.11,41.8,12.2,4.46,1.31,1.97,0.425,1.72,4.85,2.64,NA,3.48,3.8,16,8,302,7.7,2010-04-27,2.780143179650857
1,10,Dennie,17-4313-51958,10,NA,NA,28,9.7,46.91451,-81.90151,2010,7.6,6.61,21.8,3.69,2.34,0.57,0.87,0.18,0.21,4.85,1,40,1.34,2.8,2,2,164,2.9,2010-04-29,4.64265332793569
1,10,Deschamp,17-3903-51589,2.3,NA,NA,7.5,3,46.57699,-82.43105,2011,37.8,6.1,18.2,2.6,2,0.5,0.6,0.3,0.3,3.2,1.2,246,1.8,6.4,36,40,282,11.8,2011-05-13,2.2782855366750177
1,10,Devils,17-2752-51845,7.1,NA,NA,42.1,11.4,46.77811,-83.94464,2009,9.4,6.65,25.8,5.14,2.98,0.635,0.76,0.38,0.25,4.5,0.84,NA,1.66,3.7,10,64,268,3.5,2009-05-12,4.365065428671668
1,10,Dick,16-7004-52204,4.2,NA,NA,27.4,9,47.10866,-84.358,2009,24.6,6.69,29.6,8.84,4.66,0.46,0.525,0.21,0.16,3.2,1.32,100,2.8,4.7,18,206,246,5.5,2009-05-11,3.195869924931299
1,10,Doehead,17-3453-51907,3.1,NA,NA,16.4,6.3,46.85428,-83.03,2009,35.8,6.81,32,9.41,4.14,1.05,0.84,0.16,0.26,4.05,2.66,137,2.54,5.8,6,62,258,8.2,2009-05-15,2.6241382800331174
1,10,Donald,17-5370-51830,10,NA,NA,60,15.4,46.79829,-80.51028,2010,3.2,5.61,21.8,0.2,2.04,0.485,0.705,0.175,0.23,7.6,0.46,NA,0.52,1.3,2,2,97,2.5,2010-04-29,4.78878761642242
1,10,Duval,17-3432-51760,4.6,NA,NA,21.4,8.3,46.72117,-83.05211,2009,26.8,6.69,27.2,6.76,3.58,0.655,0.655,0.155,0.28,3.6,1.8,111,2.16,4.8,6,88,212,4.8,2009-05-15,3.3708401653345335
1,10,Ear,16-6735-52992,3.8,NA,NA,27.5,7.7,47.82228,-84.68512,2011,27.6,6.2,18,3.8,1.6,0.5,0.7,0.3,0.2,2.8,1.7,87,1.4,5.7,32,62,330,14.6,2011-05-25,2.1576356739991835
1,10,Endikai,17-3445-51613,5.8,NA,NA,48.2,29,46.59111,-83.03067,2009,18.8,6.84,33.6,8.6,4.12,0.885,0.815,0.21,0.32,4.9,2.24,52,2.4,3.6,2,118,154,3.8,2009-05-15,3.7014610800750143
1,10,Flame,17-3354-52393,2,NA,NA,9,2.7,47.28889,-83.17746,2011,44.8,7,51.2,11,4.7,1.1,3.2,0.3,4.8,3.5,2.8,112,2.8,7.7,30,10,281,7,2011-05-18,2.8767539834321108
